ContigId,ContigLength,ContigCoverage,circle,fill
8b_contig_1,390080,65.771109,black,grey
8b_contig_2,329071,70.060439,black,grey
8b_contig_3,325917,74.660570,black,grey
8b_contig_4,277580,70.077920,black,grey
8b_contig_5,244666,66.967537,black,grey
8b_contig_6,241454,63.289655,black,grey
8b_contig_7,239388,75.085780,black,grey
8b_contig_8,226351,70.348980,black,grey
8b_contig_9,223811,70.897092,black,grey
8b_contig_10,204246,60.357968,black,grey
8b_contig_11,176028,67.929060,black,grey
8b_contig_12,172090,65.743095,black,grey
8b_contig_13,166366,70.486557,black,grey
8b_contig_14,166308,66.256631,black,grey
8b_contig_15,157170,72.115785,black,grey
8b_contig_16,154385,73.331558,black,grey
8b_contig_17,149115,74.557214,black,grey
8b_contig_18,145732,80.650750,black,grey
8b_contig_19,139493,65.718153,black,grey
8b_contig_20,130771,65.842701,black,grey
8b_contig_21,123834,76.909306,black,grey
8b_contig_22,115784,74.760118,black,grey
8b_contig_23,115206,72.069965,black,grey
8b_contig_24,111305,81.714514,black,grey
8b_contig_25,107191,68.471535,black,grey
8b_contig_26,106913,69.664870,black,grey
8b_contig_27,95220,74.665525,black,grey
8b_contig_28,95011,70.130206,black,grey
8b_contig_29,91517,74.423010,black,grey
8b_contig_30,91360,65.084002,black,grey
8b_contig_31,88517,65.060527,black,grey
8b_contig_32,79618,66.899247,black,grey
8b_contig_33,68201,70.147143,black,grey
8b_contig_34,65062,70.918397,black,grey
8b_contig_35,63968,71.780908,black,grey
8b_contig_36,62267,71.939267,black,grey
8b_contig_37,61515,69.317312,black,grey
8b_contig_38,55002,71.628930,black,grey
8b_contig_39,53009,75.056053,black,grey
8b_contig_40,50453,74.237970,black,grey
8b_contig_41,47756,83.274565,black,grey
8b_contig_42,43807,71.956643,black,grey
8b_contig_43,38789,61.389595,black,grey
8b_contig_44,35784,70.717086,black,grey
8b_contig_45,28329,82.436960,black,grey
8b_contig_46,27248,72.497479,black,grey
8b_contig_47,26586,96.704402,black,grey
8b_contig_48,26199,72.308744,black,grey
8b_contig_49,23739,75.976502,black,grey
8b_contig_50,21392,73.463946,black,grey
8b_contig_51,21363,71.231279,black,grey
8b_contig_52,18519,71.064364,black,grey
8b_contig_53,18447,76.714371,black,grey
8b_contig_54,16713,69.783361,black,grey
8b_contig_55,15466,82.439925,black,grey
8b_contig_56,9610,84.883982,black,grey
8b_contig_57,8913,76.712540,black,grey
8b_contig_58,6801,79.152290,black,grey
8b_contig_59,5249,78.585267,black,grey
8b_contig_60,4603,86.800265,black,grey
8b_contig_61,4528,79.600764,black,grey
8b_contig_62,3786,80.135077,black,grey
8b_contig_63,3432,89.290909,black,grey
8b_contig_64,3432,77.559463,black,grey
8b_contig_65,3126,78.210233,black,grey
8b_contig_66,2362,555.013567,black,grey
8b_contig_67,2312,503.080537,black,grey
8b_contig_68,2178,84.074250,black,grey
8b_contig_69,1900,134.189248,black,grey
8b_contig_70,1617,114.850000,black,grey
8b_contig_71,1384,148.393267,black,grey
8b_contig_72,1381,148.362730,black,grey
8b_contig_73,1302,307.868571,black,grey
8b_contig_74,1184,138.201445,black,grey
8b_contig_75,1145,110.939139,black,grey
8b_contig_76,1132,488.683412,black,grey
8b_contig_77,1121,167.031609,black,grey
8b_contig_78,1014,140.894344,black,grey
