ContigId,ContigLength,ContigCoverage,circle,fill
4j_contig_1,732529,92.622729,black,grey
4j_contig_2,446665,86.316401,black,grey
4j_contig_3,268584,87.871966,black,grey
4j_contig_4,244667,90.765052,black,grey
4j_contig_5,243365,91.237809,black,grey
4j_contig_6,242422,89.293004,black,grey
4j_contig_7,195807,88.043223,black,grey
4j_contig_8,185660,91.287887,black,grey
4j_contig_9,175737,88.587442,black,grey
4j_contig_10,172090,85.849302,black,grey
4j_contig_11,166046,90.140297,black,grey
4j_contig_12,165869,89.943260,black,grey
4j_contig_13,157170,93.009498,black,grey
4j_contig_14,156330,92.164637,black,grey
4j_contig_15,154384,94.086535,black,grey
4j_contig_16,149115,94.756492,black,grey
4j_contig_17,148025,92.120880,black,grey
4j_contig_18,141749,90.227646,black,grey
4j_contig_19,139493,89.019209,black,grey
4j_contig_20,131365,85.693308,black,grey
4j_contig_21,123832,97.286671,black,grey
4j_contig_22,116304,92.093369,black,grey
4j_contig_23,115778,92.024486,black,grey
4j_contig_24,112597,101.451849,black,grey
4j_contig_25,107196,88.287876,black,grey
4j_contig_26,95010,89.687664,black,grey
4j_contig_27,94636,86.215971,black,grey
4j_contig_28,91518,89.111460,black,grey
4j_contig_29,87526,87.551647,black,grey
4j_contig_30,84461,97.670376,black,grey
4j_contig_31,81992,91.995398,black,grey
4j_contig_32,80601,90.754719,black,grey
4j_contig_33,79618,88.024981,black,grey
4j_contig_34,70426,94.160073,black,grey
4j_contig_35,68273,85.420787,black,grey
4j_contig_36,66386,89.081241,black,grey
4j_contig_37,62267,90.080511,black,grey
4j_contig_38,61516,89.124953,black,grey
4j_contig_39,50453,91.683877,black,grey
4j_contig_40,47758,103.859923,black,grey
4j_contig_41,43808,92.858842,black,grey
4j_contig_42,43334,82.277782,black,grey
4j_contig_43,41847,94.402131,black,grey
4j_contig_44,35807,90.466639,black,grey
4j_contig_45,28791,89.044961,black,grey
4j_contig_46,28328,102.182825,black,grey
4j_contig_47,26586,114.265872,black,grey
4j_contig_48,26199,92.003560,black,grey
4j_contig_49,24895,92.684745,black,grey
4j_contig_50,23739,94.850266,black,grey
4j_contig_51,18518,93.341901,black,grey
4j_contig_52,18447,98.955308,black,grey
4j_contig_53,17377,104.330520,black,grey
4j_contig_54,15466,96.091754,black,grey
4j_contig_55,9610,101.991189,black,grey
4j_contig_56,8896,95.239483,black,grey
4j_contig_57,6803,95.700862,black,grey
4j_contig_58,5248,98.793270,black,grey
4j_contig_59,4603,105.164605,black,grey
4j_contig_60,4528,99.057290,black,grey
4j_contig_61,4448,606.952871,black,grey
4j_contig_62,3786,101.819898,black,grey
4j_contig_63,3722,97.165706,black,grey
4j_contig_64,3126,96.237127,black,grey
4j_contig_65,2900,92.782147,black,grey
4j_contig_66,2011,2.836608,red,pink
4j_contig_67,1900,180.746572,black,grey
4j_contig_68,1615,134.997399,black,grey
4j_contig_69,1384,174.077276,black,grey
4j_contig_70,1336,380.656076,black,grey
4j_contig_71,1225,1.769164,red,pink
4j_contig_72,1217,195.376316,black,grey
4j_contig_73,1207,2103.236283,black,grey
4j_contig_74,1184,176.031617,black,grey
4j_contig_75,1145,139.044944,black,grey
4j_contig_76,1121,207.916667,black,grey
4j_contig_77,1082,1.063682,red,pink
4j_contig_78,1061,1.235772,red,pink
4j_contig_79,1014,184.062967,black,grey
