ContigId,ContigLength,ContigCoverage,circle,fill
6f_contig_1,447296,64.211997,black,grey
6f_contig_2,407102,78.527297,black,grey
6f_contig_3,390375,65.024053,black,grey
6f_contig_4,293480,73.214067,black,grey
6f_contig_5,273010,69.189618,black,grey
6f_contig_6,244675,65.702737,black,grey
6f_contig_7,243365,72.158656,black,grey
6f_contig_8,226351,72.146910,black,grey
6f_contig_9,221885,70.039701,black,grey
6f_contig_10,172090,64.891840,black,grey
6f_contig_11,166000,66.094634,black,grey
6f_contig_12,161424,68.129838,black,grey
6f_contig_13,161262,70.774861,black,grey
6f_contig_14,157170,69.771008,black,grey
6f_contig_15,154545,68.806963,black,grey
6f_contig_16,154384,69.941740,black,grey
6f_contig_17,139493,63.809577,black,grey
6f_contig_18,130662,65.744703,black,grey
6f_contig_19,123832,75.399806,black,grey
6f_contig_20,116329,69.349000,black,grey
6f_contig_21,115778,73.936561,black,grey
6f_contig_22,111346,78.643953,black,grey
6f_contig_23,107190,69.253751,black,grey
6f_contig_24,94639,65.567807,black,grey
6f_contig_25,91518,75.222646,black,grey
6f_contig_26,89836,73.652436,black,grey
6f_contig_27,87526,63.232467,black,grey
6f_contig_28,82192,69.213700,black,grey
6f_contig_29,80604,69.463124,black,grey
6f_contig_30,79618,67.151683,black,grey
6f_contig_31,70314,73.701311,black,grey
6f_contig_32,68180,72.479964,black,grey
6f_contig_33,65062,67.160283,black,grey
6f_contig_34,62267,72.321097,black,grey
6f_contig_35,61516,68.707531,black,grey
6f_contig_36,54900,73.490816,black,grey
6f_contig_37,52966,78.505190,black,grey
6f_contig_38,50453,75.084822,black,grey
6f_contig_39,47758,76.323777,black,grey
6f_contig_40,43808,67.944753,black,grey
6f_contig_41,38905,68.967858,black,grey
6f_contig_42,38784,77.242411,black,grey
6f_contig_43,36593,75.619454,black,grey
6f_contig_44,35903,70.960504,black,grey
6f_contig_45,32168,73.070051,black,grey
6f_contig_46,28328,78.240381,black,grey
6f_contig_47,27204,74.081026,black,grey
6f_contig_48,26586,94.589385,black,grey
6f_contig_49,26199,76.218398,black,grey
6f_contig_50,24935,74.393234,black,grey
6f_contig_51,23739,75.414927,black,grey
6f_contig_52,22840,79.284541,black,grey
6f_contig_53,21268,66.891699,black,grey
6f_contig_54,18518,65.724527,black,grey
6f_contig_55,18447,69.657975,black,grey
6f_contig_56,17377,80.555202,black,grey
6f_contig_57,15466,75.455975,black,grey
6f_contig_58,12974,72.708537,black,grey
6f_contig_59,9610,77.774048,black,grey
6f_contig_60,8901,74.007480,black,grey
6f_contig_61,6801,72.234682,black,grey
6f_contig_62,5699,428.561722,black,grey
6f_contig_63,5248,70.050280,black,grey
6f_contig_64,4811,70.726025,black,grey
6f_contig_65,4603,75.662616,black,grey
6f_contig_66,4528,78.550438,black,grey
6f_contig_67,3786,70.030197,black,grey
6f_contig_68,3722,75.714952,black,grey
6f_contig_69,3126,72.803542,black,grey
6f_contig_70,2902,71.485664,black,grey
6f_contig_71,1900,129.861218,black,grey
6f_contig_72,1615,103.949285,black,grey
6f_contig_73,1384,148.906656,black,grey
6f_contig_74,1302,303.680816,black,grey
6f_contig_75,1217,148.707895,black,grey
6f_contig_76,1184,132.723577,black,grey
6f_contig_77,1145,108.116105,black,grey
6f_contig_78,1121,185.683908,black,grey
6f_contig_79,1090,65.354393,black,grey
6f_contig_80,1014,142.810032,black,grey
