ContigId,ContigLength,ContigCoverage,circle,fill
1i_contig_1,447009,65.564451,black,grey
1i_contig_2,407199,78.819012,black,grey
1i_contig_3,390333,70.434776,black,grey
1i_contig_4,293412,72.988886,black,grey
1i_contig_5,277766,71.593830,black,grey
1i_contig_6,243373,74.446271,black,grey
1i_contig_7,226351,74.633020,black,grey
1i_contig_8,224935,73.539981,black,grey
1i_contig_9,195828,69.113210,black,grey
1i_contig_10,178085,69.860439,black,grey
1i_contig_11,172090,66.137216,black,grey
1i_contig_12,165874,71.725001,black,grey
1i_contig_13,163231,69.941902,black,grey
1i_contig_14,157170,72.182007,black,grey
1i_contig_15,154384,74.503043,black,grey
1i_contig_16,149115,72.077115,black,grey
1i_contig_17,145822,72.085368,black,grey
1i_contig_18,139493,65.838555,black,grey
1i_contig_19,123832,77.861492,black,grey
1i_contig_20,115778,71.500376,black,grey
1i_contig_21,111305,75.368450,black,grey
1i_contig_22,107184,70.726078,black,grey
1i_contig_23,96761,72.074542,black,grey
1i_contig_24,95115,76.280214,black,grey
1i_contig_25,95010,72.478137,black,grey
1i_contig_26,94639,67.831063,black,grey
1i_contig_27,91520,70.985073,black,grey
1i_contig_28,88218,64.830760,black,grey
1i_contig_29,82821,68.610268,black,grey
1i_contig_30,80602,72.474846,black,grey
1i_contig_31,79618,70.250336,black,grey
1i_contig_32,79490,70.222218,black,grey
1i_contig_33,69049,69.379023,black,grey
1i_contig_34,68195,68.256158,black,grey
1i_contig_35,62267,70.614311,black,grey
1i_contig_36,61516,72.231335,black,grey
1i_contig_37,56492,77.032403,black,grey
1i_contig_38,51093,72.304140,black,grey
1i_contig_39,50453,69.453192,black,grey
1i_contig_40,47758,81.296344,black,grey
1i_contig_41,43760,69.862464,black,grey
1i_contig_42,38784,67.775803,black,grey
1i_contig_43,35779,72.639964,black,grey
1i_contig_44,32059,72.669595,black,grey
1i_contig_45,29198,75.178565,black,grey
1i_contig_46,28629,73.299979,black,grey
1i_contig_47,28328,76.835227,black,grey
1i_contig_48,27237,77.806112,black,grey
1i_contig_49,26586,93.403599,black,grey
1i_contig_50,26199,76.138083,black,grey
1i_contig_51,24557,81.709559,black,grey
1i_contig_52,23739,77.490829,black,grey
1i_contig_53,18518,67.722249,black,grey
1i_contig_54,18447,74.178171,black,grey
1i_contig_55,17377,80.337341,black,grey
1i_contig_56,15538,71.315956,black,grey
1i_contig_57,9610,77.430924,black,grey
1i_contig_58,8887,75.718048,black,grey
1i_contig_59,6803,71.720488,black,grey
1i_contig_60,5248,71.732934,black,grey
1i_contig_61,4603,80.800486,black,grey
1i_contig_62,4576,404.704379,black,grey
1i_contig_63,4528,74.516738,black,grey
1i_contig_64,3786,73.466163,black,grey
1i_contig_65,3722,61.340192,black,grey
1i_contig_66,3126,76.486061,black,grey
1i_contig_67,2916,55.903839,black,grey
1i_contig_68,2100,77.229857,black,grey
1i_contig_69,1900,141.786067,black,grey
1i_contig_70,1539,206.348153,black,grey
1i_contig_71,1384,140.596787,black,grey
1i_contig_72,1302,295.324898,black,grey
1i_contig_73,1217,137.469298,black,grey
1i_contig_74,1184,146.934056,black,grey
1i_contig_75,1145,122.347378,black,grey
1i_contig_76,1014,157.955176,black,grey
