ContigId,ContigLength,ContigCoverage,circle,fill
7g_contig_1,447300,97.098886,black,grey
7g_contig_2,390319,93.508459,black,grey
7g_contig_3,325475,96.227995,black,grey
7g_contig_4,311863,97.727727,black,grey
7g_contig_5,277615,95.565897,black,grey
7g_contig_6,244666,94.988233,black,grey
7g_contig_7,243344,96.635022,black,grey
7g_contig_8,226385,95.288103,black,grey
7g_contig_9,225173,99.547593,black,grey
7g_contig_10,202902,99.217611,black,grey
7g_contig_11,175270,92.739322,black,grey
7g_contig_12,172090,97.288344,black,grey
7g_contig_13,166043,96.891894,black,grey
7g_contig_14,165885,93.170975,black,grey
7g_contig_15,157170,100.387898,black,grey
7g_contig_16,154384,99.620173,black,grey
7g_contig_17,149115,99.528181,black,grey
7g_contig_18,139493,98.969200,black,grey
7g_contig_19,130508,95.567894,black,grey
7g_contig_20,123832,100.883156,black,grey
7g_contig_21,121053,108.244503,black,grey
7g_contig_22,115778,97.418078,black,grey
7g_contig_23,111304,109.652252,black,grey
7g_contig_24,107196,93.949803,black,grey
7g_contig_25,95010,95.260942,black,grey
7g_contig_26,94636,96.324781,black,grey
7g_contig_27,91517,101.118143,black,grey
7g_contig_28,87433,107.421093,black,grey
7g_contig_29,83252,96.801046,black,grey
7g_contig_30,80604,100.082842,black,grey
7g_contig_31,79618,93.646371,black,grey
7g_contig_32,68169,93.883790,black,grey
7g_contig_33,65062,100.629084,black,grey
7g_contig_34,63643,97.136095,black,grey
7g_contig_35,63330,93.980127,black,grey
7g_contig_36,62267,98.326564,black,grey
7g_contig_37,61516,94.426586,black,grey
7g_contig_38,56527,98.057201,black,grey
7g_contig_39,53108,101.599744,black,grey
7g_contig_40,50453,99.077815,black,grey
7g_contig_41,47758,113.389757,black,grey
7g_contig_42,44510,118.022821,black,grey
7g_contig_43,44089,107.616059,black,grey
7g_contig_44,43758,98.452531,black,grey
7g_contig_45,42561,108.415545,black,grey
7g_contig_46,35784,96.106982,black,grey
7g_contig_47,27223,100.424556,black,grey
7g_contig_48,26199,96.797795,black,grey
7g_contig_49,24938,110.106794,black,grey
7g_contig_50,24895,96.055242,black,grey
7g_contig_51,23739,101.788691,black,grey
7g_contig_52,18913,129.080537,black,grey
7g_contig_53,18518,105.277534,black,grey
7g_contig_54,17377,117.049480,black,grey
7g_contig_55,15466,103.677887,black,grey
7g_contig_56,9610,110.647016,black,grey
7g_contig_57,8887,100.473553,black,grey
7g_contig_58,7827,114.283871,black,grey
7g_contig_59,6906,108.954020,black,grey
7g_contig_60,6801,104.108418,black,grey
7g_contig_61,5248,103.098047,black,grey
7g_contig_62,4603,108.997570,black,grey
7g_contig_63,4576,654.706601,black,grey
7g_contig_64,4528,113.743204,black,grey
7g_contig_65,3786,118.901321,black,grey
7g_contig_66,3722,105.903704,black,grey
7g_contig_67,3548,118.774993,black,grey
7g_contig_68,3126,109.080682,black,grey
7g_contig_69,2900,92.717676,black,grey
7g_contig_70,1900,193.007131,black,grey
7g_contig_71,1384,189.796480,black,grey
7g_contig_72,1302,428.848163,black,grey
7g_contig_73,1217,201.782456,black,grey
7g_contig_74,1184,196.997290,black,grey
7g_contig_75,1145,138.390449,black,grey
7g_contig_76,1121,225.675287,black,grey
7g_contig_77,1014,213.566702,black,grey
