ContigId,ContigLength,ContigCoverage,circle,fill
4b_contig_1,447305,43.123190,black,grey
4b_contig_2,407205,51.070847,black,grey
4b_contig_3,390326,42.368319,black,grey
4b_contig_4,328914,46.525662,black,grey
4b_contig_5,293472,48.506621,black,grey
4b_contig_6,244666,42.706741,black,grey
4b_contig_7,243365,46.616430,black,grey
4b_contig_8,231703,44.255464,black,grey
4b_contig_9,223786,45.008346,black,grey
4b_contig_10,175042,44.380939,black,grey
4b_contig_11,172090,42.647643,black,grey
4b_contig_12,166546,47.260631,black,grey
4b_contig_13,166158,43.361101,black,grey
4b_contig_14,154385,43.940872,black,grey
4b_contig_15,141742,44.917213,black,grey
4b_contig_16,139493,42.888872,black,grey
4b_contig_17,135076,45.683405,black,grey
4b_contig_18,133338,47.182859,black,grey
4b_contig_19,130741,44.160274,black,grey
4b_contig_20,115778,47.042394,black,grey
4b_contig_21,112041,53.308555,black,grey
4b_contig_22,107189,45.755480,black,grey
4b_contig_23,95010,44.929319,black,grey
4b_contig_24,91362,43.983009,black,grey
4b_contig_25,87525,41.670295,black,grey
4b_contig_26,84640,48.363398,black,grey
4b_contig_27,81335,48.161621,black,grey
4b_contig_28,80602,46.457523,black,grey
4b_contig_29,79618,44.505752,black,grey
4b_contig_30,78481,46.133246,black,grey
4b_contig_31,68185,46.204146,black,grey
4b_contig_32,65200,44.935046,black,grey
4b_contig_33,62267,46.320598,black,grey
4b_contig_34,61514,45.623305,black,grey
4b_contig_35,54890,47.216044,black,grey
4b_contig_36,53057,51.353700,black,grey
4b_contig_37,50453,48.045577,black,grey
4b_contig_38,47758,49.699776,black,grey
4b_contig_39,42654,45.633582,black,grey
4b_contig_40,40894,47.363403,black,grey
4b_contig_41,38789,42.540504,black,grey
4b_contig_42,35778,43.719560,black,grey
4b_contig_43,34259,42.614095,black,grey
4b_contig_44,31993,47.335224,black,grey
4b_contig_45,31047,45.668227,black,grey
4b_contig_46,28329,47.377318,black,grey
4b_contig_47,28200,52.956264,black,grey
4b_contig_48,27241,47.862575,black,grey
4b_contig_49,26586,62.034441,black,grey
4b_contig_50,26199,47.411492,black,grey
4b_contig_51,23739,48.274153,black,grey
4b_contig_52,22578,44.369984,black,grey
4b_contig_53,21772,45.628255,black,grey
4b_contig_54,18518,44.729299,black,grey
4b_contig_55,18447,47.293849,black,grey
4b_contig_56,15932,50.226175,black,grey
4b_contig_57,15466,42.014816,black,grey
4b_contig_58,14906,44.432463,black,grey
4b_contig_59,11050,50.772259,black,grey
4b_contig_60,9637,44.557113,black,grey
4b_contig_61,9610,49.290255,black,grey
4b_contig_62,8894,47.482590,black,grey
4b_contig_63,6801,45.659429,black,grey
4b_contig_64,5773,48.172928,black,grey
4b_contig_65,5249,44.334300,black,grey
4b_contig_66,4603,46.898586,black,grey
4b_contig_67,4528,53.201977,black,grey
4b_contig_68,3786,51.077379,black,grey
4b_contig_69,3722,35.277641,black,grey
4b_contig_70,3432,46.667660,black,grey
4b_contig_71,3126,46.844867,black,grey
4b_contig_72,2541,277.728896,black,grey
4b_contig_73,2362,307.485777,black,grey
4b_contig_74,2180,30.162149,black,grey
4b_contig_75,1900,88.228195,black,grey
4b_contig_76,1615,66.702211,black,grey
4b_contig_77,1384,86.568477,black,grey
4b_contig_78,1302,184.484898,black,grey
4b_contig_79,1217,85.973684,black,grey
4b_contig_80,1184,87.447154,black,grey
4b_contig_81,1145,69.773408,black,grey
4b_contig_82,1121,105.334291,black,grey
4b_contig_83,1014,99.513340,black,grey
