ContigId,ContigLength,ContigCoverage,circle,fill
1h_contig_1,277386,27.520971,black,grey
1h_contig_2,268415,26.150959,black,grey
1h_contig_3,264611,24.998976,black,grey
1h_contig_4,244568,27.398178,black,grey
1h_contig_5,223688,27.413566,black,grey
1h_contig_6,195719,26.389824,black,grey
1h_contig_7,182173,25.285256,black,grey
1h_contig_8,179664,27.919632,black,grey
1h_contig_9,174558,27.292525,black,grey
1h_contig_10,165874,26.534895,black,grey
1h_contig_11,152963,25.012545,black,grey
1h_contig_12,149115,26.270964,black,grey
1h_contig_13,147993,28.942859,black,grey
1h_contig_14,147735,26.925294,black,grey
1h_contig_15,143936,30.235342,black,grey
1h_contig_16,139656,25.640204,black,grey
1h_contig_17,137505,30.189328,black,grey
1h_contig_18,135076,28.340180,black,grey
1h_contig_19,125132,27.858806,black,grey
1h_contig_20,123832,31.370353,black,grey
1h_contig_21,117033,28.886581,black,grey
1h_contig_22,115778,26.670452,black,grey
1h_contig_23,113300,28.702905,black,grey
1h_contig_24,110179,26.461999,black,grey
1h_contig_25,107190,27.005004,black,grey
1h_contig_26,95778,26.594780,black,grey
1h_contig_27,95038,30.177378,black,grey
1h_contig_28,95010,27.688559,black,grey
1h_contig_29,94639,25.830640,black,grey
1h_contig_30,93544,27.999786,black,grey
1h_contig_31,91517,25.409908,black,grey
1h_contig_32,88738,28.801062,black,grey
1h_contig_33,87525,25.505066,black,grey
1h_contig_34,84601,29.663882,black,grey
1h_contig_35,83303,27.214536,black,grey
1h_contig_36,82306,28.319838,black,grey
1h_contig_37,80604,27.505036,black,grey
1h_contig_38,79618,27.103695,black,grey
1h_contig_39,68179,24.236851,black,grey
1h_contig_40,62267,25.989645,black,grey
1h_contig_41,61307,26.501421,black,grey
1h_contig_42,54944,28.838373,black,grey
1h_contig_43,53191,27.723971,black,grey
1h_contig_44,52289,27.066536,black,grey
1h_contig_45,50453,23.829403,black,grey
1h_contig_46,48615,27.632226,black,grey
1h_contig_47,47758,33.049810,black,grey
1h_contig_48,43759,27.278421,black,grey
1h_contig_49,43334,22.981621,black,grey
1h_contig_50,38784,21.516005,black,grey
1h_contig_51,35780,27.717363,black,grey
1h_contig_52,35504,28.213255,black,grey
1h_contig_53,29986,28.290381,black,grey
1h_contig_54,29309,28.424569,black,grey
1h_contig_55,28328,30.551520,black,grey
1h_contig_56,26586,34.893734,black,grey
1h_contig_57,26199,29.794196,black,grey
1h_contig_58,23739,29.369833,black,grey
1h_contig_59,22690,29.832751,black,grey
1h_contig_60,21772,28.477391,black,grey
1h_contig_61,21270,27.035531,black,grey
1h_contig_62,18518,25.563961,black,grey
1h_contig_63,18445,29.066638,black,grey
1h_contig_64,17377,30.716358,black,grey
1h_contig_65,17036,29.960729,black,grey
1h_contig_66,16926,27.499377,black,grey
1h_contig_67,15466,29.230034,black,grey
1h_contig_68,13961,27.678695,black,grey
1h_contig_69,13058,29.178800,black,grey
1h_contig_70,10896,29.181348,black,grey
1h_contig_71,9610,28.611140,black,grey
1h_contig_72,8868,29.488227,black,grey
1h_contig_73,6801,27.775431,black,grey
1h_contig_74,6096,30.210168,black,grey
1h_contig_75,5248,28.294721,black,grey
1h_contig_76,4603,31.517455,black,grey
1h_contig_77,4568,28.545313,black,grey
1h_contig_78,4528,26.982476,black,grey
1h_contig_79,3786,27.844702,black,grey
1h_contig_80,3722,22.555556,black,grey
1h_contig_81,3336,19.972384,black,grey
1h_contig_82,3126,25.655297,black,grey
1h_contig_83,2851,24.181327,black,grey
1h_contig_84,1900,54.535381,black,grey
1h_contig_85,1617,43.432468,black,grey
1h_contig_86,1384,55.022953,black,grey
1h_contig_87,1302,116.557551,black,grey
1h_contig_88,1283,146.048093,black,grey
1h_contig_89,1217,58.425439,black,grey
1h_contig_90,1184,55.640470,black,grey
1h_contig_91,1145,48.983146,black,grey
1h_contig_92,1121,70.641762,black,grey
1h_contig_93,1026,618.190727,black,grey
1h_contig_94,1014,54.201708,black,grey
