ContigId,ContigLength,ContigCoverage,circle,fill
8i_contig_1,611631,106.699502,black,grey
8i_contig_2,446705,86.702175,black,grey
8i_contig_3,391860,93.361103,black,grey
8i_contig_4,311861,98.179278,black,grey
8i_contig_5,277565,99.760545,black,grey
8i_contig_6,244402,95.128386,black,grey
8i_contig_7,243365,105.129225,black,grey
8i_contig_8,226385,103.291903,black,grey
8i_contig_9,225179,104.400481,black,grey
8i_contig_10,195712,93.561985,black,grey
8i_contig_11,175577,100.073419,black,grey
8i_contig_12,166046,101.284228,black,grey
8i_contig_13,157170,99.261679,black,grey
8i_contig_14,154948,91.194846,black,grey
8i_contig_15,154384,100.723234,black,grey
8i_contig_16,149115,107.843932,black,grey
8i_contig_17,139493,91.576218,black,grey
8i_contig_18,133330,96.676968,black,grey
8i_contig_19,123832,109.507438,black,grey
8i_contig_20,121053,121.502587,black,grey
8i_contig_21,115778,107.929180,black,grey
8i_contig_22,111302,115.297928,black,grey
8i_contig_23,107196,97.585713,black,grey
8i_contig_24,105814,90.922771,black,grey
8i_contig_25,95010,98.167497,black,grey
8i_contig_26,94636,92.220793,black,grey
8i_contig_27,91516,106.137316,black,grey
8i_contig_28,88385,106.761347,black,grey
8i_contig_29,80597,99.015884,black,grey
8i_contig_30,79618,94.137426,black,grey
8i_contig_31,78766,113.511190,black,grey
8i_contig_32,68179,103.280124,black,grey
8i_contig_33,62267,104.063210,black,grey
8i_contig_34,61516,96.583652,black,grey
8i_contig_35,54957,108.031760,black,grey
8i_contig_36,52972,113.696625,black,grey
8i_contig_37,50453,107.432706,black,grey
8i_contig_38,47793,113.079868,black,grey
8i_contig_39,44640,127.213496,black,grey
8i_contig_40,44089,116.271108,black,grey
8i_contig_41,43806,98.453543,black,grey
8i_contig_42,38659,99.866881,black,grey
8i_contig_43,32807,92.575038,black,grey
8i_contig_44,28328,110.117553,black,grey
8i_contig_45,27186,108.712605,black,grey
8i_contig_46,26199,108.628665,black,grey
8i_contig_47,23739,110.677922,black,grey
8i_contig_48,18910,142.686455,black,grey
8i_contig_49,18518,95.317553,black,grey
8i_contig_50,17374,111.479274,black,grey
8i_contig_51,17296,94.203206,black,grey
8i_contig_52,15466,99.904867,black,grey
8i_contig_53,9610,110.104164,black,grey
8i_contig_54,8894,106.482023,black,grey
8i_contig_55,8823,107.206494,black,grey
8i_contig_56,7828,125.883499,black,grey
8i_contig_57,6909,114.699210,black,grey
8i_contig_58,6803,103.015760,black,grey
8i_contig_59,5248,103.478824,black,grey
8i_contig_60,4603,114.047282,black,grey
8i_contig_61,4576,639.609913,black,grey
8i_contig_62,4528,112.783644,black,grey
8i_contig_63,3786,106.545700,black,grey
8i_contig_64,3126,113.515907,black,grey
8i_contig_65,1900,194.810752,black,grey
8i_contig_66,1634,276.769428,black,grey
8i_contig_67,1615,144.388166,black,grey
8i_contig_68,1384,198.277735,black,grey
8i_contig_69,1302,418.746939,black,grey
8i_contig_70,1184,192.386631,black,grey
8i_contig_71,1145,159.749064,black,grey
8i_contig_72,1038,2994.656608,black,grey
8i_contig_73,1014,222.019210,black,grey
