ContigId,ContigLength,ContigCoverage,circle,fill
5b_contig_1,446705,62.967604,black,grey
5b_contig_2,440431,69.551493,black,grey
5b_contig_3,390333,67.162196,black,grey
5b_contig_4,277482,67.562297,black,grey
5b_contig_5,268550,65.687220,black,grey
5b_contig_6,244667,67.819698,black,grey
5b_contig_7,222235,70.981540,black,grey
5b_contig_8,173800,79.840775,black,grey
5b_contig_9,165872,67.316692,black,grey
5b_contig_10,159206,64.436897,black,grey
5b_contig_11,154309,73.933924,black,grey
5b_contig_12,149115,76.103484,black,grey
5b_contig_13,147642,71.432901,black,grey
5b_contig_14,146146,67.548323,black,grey
5b_contig_15,141744,74.095499,black,grey
5b_contig_16,139493,64.467902,black,grey
5b_contig_17,135100,68.069736,black,grey
5b_contig_18,133191,68.330656,black,grey
5b_contig_19,130873,64.050223,black,grey
5b_contig_20,123834,78.088690,black,grey
5b_contig_21,115778,74.678810,black,grey
5b_contig_22,111346,74.590110,black,grey
5b_contig_23,107196,66.500948,black,grey
5b_contig_24,95822,66.991289,black,grey
5b_contig_25,95164,77.255135,black,grey
5b_contig_26,95010,69.972791,black,grey
5b_contig_27,94639,63.757947,black,grey
5b_contig_28,91518,70.055566,black,grey
5b_contig_29,87525,63.920707,black,grey
5b_contig_30,86320,71.196468,black,grey
5b_contig_31,84621,77.064818,black,grey
5b_contig_32,80600,68.409548,black,grey
5b_contig_33,79618,66.377931,black,grey
5b_contig_34,68066,66.737384,black,grey
5b_contig_35,65169,65.132520,black,grey
5b_contig_36,62267,71.512880,black,grey
5b_contig_37,61516,66.409235,black,grey
5b_contig_38,54928,71.506208,black,grey
5b_contig_39,52986,74.297265,black,grey
5b_contig_40,50453,73.433599,black,grey
5b_contig_41,47758,78.102934,black,grey
5b_contig_42,43808,68.983284,black,grey
5b_contig_43,43309,63.852632,black,grey
5b_contig_44,38784,76.779988,black,grey
5b_contig_45,35785,69.842612,black,grey
5b_contig_46,32721,66.484530,black,grey
5b_contig_47,31973,70.326718,black,grey
5b_contig_48,29316,70.568795,black,grey
5b_contig_49,28328,76.996743,black,grey
5b_contig_50,27184,73.170104,black,grey
