ContigId,ContigLength,ContigCoverage,circle,fill
2b_contig_1,447009,33.402701,black,grey
2b_contig_2,390347,33.773395,black,grey
2b_contig_3,293349,35.855032,black,grey
2b_contig_4,268385,34.735390,black,grey
2b_contig_5,244303,33.828773,black,grey
2b_contig_6,243333,36.126743,black,grey
2b_contig_7,206027,37.307584,black,grey
2b_contig_8,165836,36.583244,black,grey
2b_contig_9,161333,35.465446,black,grey
2b_contig_10,154018,34.546456,black,grey
2b_contig_11,149114,35.802579,black,grey
2b_contig_12,147291,39.568981,black,grey
2b_contig_13,141781,31.345869,black,grey
2b_contig_14,136629,34.131789,black,grey
2b_contig_15,130629,32.956362,black,grey
2b_contig_16,123832,39.596760,black,grey
2b_contig_17,121053,45.999132,black,grey
2b_contig_18,116658,37.171597,black,grey
2b_contig_19,116346,37.092372,black,grey
2b_contig_20,110717,40.778091,black,grey
2b_contig_21,107196,35.233479,black,grey
2b_contig_22,105813,36.031371,black,grey
2b_contig_23,95010,38.437045,black,grey
2b_contig_24,94636,33.820620,black,grey
2b_contig_25,93546,34.760092,black,grey
2b_contig_26,91516,38.586260,black,grey
2b_contig_27,88600,33.729912,black,grey
2b_contig_28,88545,35.421746,black,grey
2b_contig_29,88467,42.233307,black,grey
2b_contig_30,84668,37.085340,black,grey
2b_contig_31,80603,37.913779,black,grey
2b_contig_32,79618,33.573830,black,grey
2b_contig_33,79351,40.134836,black,grey
2b_contig_34,78598,32.957120,black,grey
2b_contig_35,75388,36.528741,black,grey
2b_contig_36,68140,33.485095,black,grey
2b_contig_37,62267,34.858723,black,grey
2b_contig_38,61516,36.124009,black,grey
2b_contig_39,59866,36.781632,black,grey
2b_contig_40,55090,36.519932,black,grey
2b_contig_41,50863,40.860375,black,grey
2b_contig_42,50453,32.271895,black,grey
2b_contig_43,47792,49.395662,black,grey
2b_contig_44,43760,41.173225,black,grey
2b_contig_45,43334,34.741082,black,grey
2b_contig_46,39760,31.688204,black,grey
2b_contig_47,35853,37.009755,black,grey
2b_contig_48,32655,32.375560,black,grey
2b_contig_49,32001,36.413921,black,grey
2b_contig_50,30155,36.340249,black,grey
2b_contig_51,29935,28.848818,black,grey
2b_contig_52,29487,48.449813,black,grey
2b_contig_53,28614,36.244139,black,grey
2b_contig_54,28328,50.585820,black,grey
2b_contig_55,27215,37.862775,black,grey
2b_contig_56,26199,33.913406,black,grey
2b_contig_57,24517,41.359615,black,grey
2b_contig_58,24471,39.950357,black,grey
2b_contig_59,23739,40.022610,black,grey
2b_contig_60,23321,32.761401,black,grey
2b_contig_61,23320,27.048488,black,grey
2b_contig_62,21772,37.934224,black,grey
2b_contig_63,20605,37.407005,black,grey
2b_contig_64,18910,56.572346,black,grey
2b_contig_65,18518,39.319451,black,grey
2b_contig_66,18258,64.677740,black,grey
2b_contig_67,17381,55.560448,black,grey
2b_contig_68,16576,30.065701,black,grey
2b_contig_69,15466,47.565274,black,grey
2b_contig_70,12128,53.049208,black,grey
2b_contig_71,9610,56.154306,black,grey
2b_contig_72,8822,30.035906,black,grey
2b_contig_73,7828,53.504322,black,grey
2b_contig_74,7248,51.068889,black,grey
2b_contig_75,7056,52.780628,black,grey
2b_contig_76,6909,52.336505,black,grey
2b_contig_77,6898,37.336168,black,grey
2b_contig_78,6801,48.672963,black,grey
2b_contig_79,6193,43.895029,black,grey
2b_contig_80,5440,46.650569,black,grey
2b_contig_81,5248,48.044479,black,grey
2b_contig_82,4726,46.489568,black,grey
2b_contig_83,4603,46.587053,black,grey
2b_contig_84,4505,35.928184,black,grey
2b_contig_85,4006,54.761262,black,grey
2b_contig_86,3786,46.116473,black,grey
2b_contig_87,3126,41.208593,black,grey
2b_contig_88,2943,55.209700,black,grey
2b_contig_89,1900,68.122874,black,grey
2b_contig_90,1785,34.605972,black,grey
2b_contig_91,1495,55.112130,black,grey
2b_contig_92,1482,398.037011,black,grey
2b_contig_93,1478,54.254104,black,grey
2b_contig_94,1384,74.631982,black,grey
2b_contig_95,1327,355.861600,black,grey
2b_contig_96,1302,179.693061,black,grey
2b_contig_97,1261,1.096284,red,pink
2b_contig_98,1217,87.460526,black,grey
2b_contig_99,1184,66.554652,black,grey
2b_contig_100,1173,110.348540,black,grey
2b_contig_101,1145,46.567416,black,grey
2b_contig_102,1121,98.315134,black,grey
2b_contig_103,1014,70.685165,black,grey
