ContigId,ContigLength,ContigCoverage,circle,fill
2i_contig_1,446707,63.206580,black,grey
2i_contig_2,293312,75.322642,black,grey
2i_contig_3,274120,77.798243,black,grey
2i_contig_4,243365,73.293890,black,grey
2i_contig_5,242415,66.450383,black,grey
2i_contig_6,226351,69.718045,black,grey
2i_contig_7,226026,74.062492,black,grey
2i_contig_8,199063,70.810208,black,grey
2i_contig_9,195839,69.701214,black,grey
2i_contig_10,175493,70.208248,black,grey
2i_contig_11,173424,69.303841,black,grey
2i_contig_12,169950,71.472335,black,grey
2i_contig_13,166368,74.171561,black,grey
2i_contig_14,159812,70.426243,black,grey
2i_contig_15,149115,69.581516,black,grey
2i_contig_16,147854,69.097126,black,grey
2i_contig_17,139498,67.071209,black,grey
2i_contig_18,135100,72.888049,black,grey
2i_contig_19,122292,73.333961,black,grey
2i_contig_20,116305,71.131862,black,grey
2i_contig_21,115778,69.064243,black,grey
2i_contig_22,113165,82.937580,black,grey
2i_contig_23,112853,71.281656,black,grey
2i_contig_24,107196,71.736956,black,grey
2i_contig_25,96592,68.509289,black,grey
2i_contig_26,95010,71.187469,black,grey
2i_contig_27,94639,67.915230,black,grey
2i_contig_28,91517,73.266590,black,grey
2i_contig_29,88467,76.684093,black,grey
2i_contig_30,87526,64.409096,black,grey
2i_contig_31,79941,72.302427,black,grey
2i_contig_32,79618,70.118719,black,grey
2i_contig_33,79356,65.050581,black,grey
2i_contig_34,79354,68.201660,black,grey
2i_contig_35,70434,71.416334,black,grey
2i_contig_36,68874,66.617978,black,grey
2i_contig_37,68155,71.495358,black,grey
2i_contig_38,62267,70.812446,black,grey
2i_contig_39,61516,72.116652,black,grey
2i_contig_40,56492,75.097226,black,grey
2i_contig_41,56273,70.401292,black,grey
2i_contig_42,52142,89.920100,black,grey
2i_contig_43,50453,67.121288,black,grey
2i_contig_44,47758,80.237852,black,grey
2i_contig_45,43760,69.923288,black,grey
2i_contig_46,38781,47.369936,black,grey
2i_contig_47,35856,69.247184,black,grey
2i_contig_48,30506,69.455585,black,grey
2i_contig_49,28664,76.801203,black,grey
2i_contig_50,28328,77.601076,black,grey
2i_contig_51,27240,75.985127,black,grey
2i_contig_52,26586,96.722396,black,grey
2i_contig_53,26199,71.259398,black,grey
2i_contig_54,24948,71.036106,black,grey
2i_contig_55,24464,84.597367,black,grey
2i_contig_56,23739,79.337672,black,grey
2i_contig_57,21772,69.908781,black,grey
2i_contig_58,19605,87.273863,black,grey
2i_contig_59,18518,67.726154,black,grey
2i_contig_60,18446,73.155425,black,grey
2i_contig_61,17380,83.728140,black,grey
2i_contig_62,9610,79.044162,black,grey
2i_contig_63,8927,72.979774,black,grey
2i_contig_64,6801,73.571535,black,grey
2i_contig_65,5248,70.239412,black,grey
2i_contig_66,4727,81.382581,black,grey
2i_contig_67,4603,77.063853,black,grey
2i_contig_68,3786,75.853869,black,grey
2i_contig_69,3722,60.713032,black,grey
2i_contig_70,3126,76.954739,black,grey
2i_contig_71,2890,55.586207,black,grey
2i_contig_72,1900,143.975864,black,grey
2i_contig_73,1693,98.790842,black,grey
2i_contig_74,1495,81.979549,black,grey
2i_contig_75,1494,52.203246,black,grey
2i_contig_76,1384,149.312165,black,grey
2i_contig_77,1302,299.678367,black,grey
2i_contig_78,1217,137.083333,black,grey
2i_contig_79,1184,137.398374,black,grey
2i_contig_80,1145,112.926030,black,grey
2i_contig_81,1121,169.210728,black,grey
2i_contig_82,1028,492.906414,black,grey
2i_contig_83,1026,1552.951528,black,grey
2i_contig_84,1014,150.209178,black,grey
