ContigId,ContigLength,ContigCoverage,circle,fill
3j_contig_1,447368,85.255771,black,grey
3j_contig_2,390381,84.821654,black,grey
3j_contig_3,311863,91.363082,black,grey
3j_contig_4,293302,96.666720,black,grey
3j_contig_5,244397,86.505214,black,grey
3j_contig_6,243373,94.508874,black,grey
3j_contig_7,226385,92.269655,black,grey
3j_contig_8,224933,94.303777,black,grey
3j_contig_9,195712,87.962399,black,grey
3j_contig_10,175276,90.417754,black,grey
3j_contig_11,172090,83.723190,black,grey
3j_contig_12,166040,94.136988,black,grey
3j_contig_13,165893,87.160443,black,grey
3j_contig_14,159940,90.233043,black,grey
3j_contig_15,157170,90.438804,black,grey
3j_contig_16,154324,90.248420,black,grey
3j_contig_17,149115,96.651102,black,grey
3j_contig_18,145672,103.248326,black,grey
3j_contig_19,140575,98.054862,black,grey
3j_contig_20,139498,83.848889,black,grey
3j_contig_21,123832,96.549820,black,grey
3j_contig_22,121053,111.631820,black,grey
3j_contig_23,116321,90.808257,black,grey
3j_contig_24,115778,95.575423,black,grey
3j_contig_25,107196,90.131704,black,grey
3j_contig_26,95012,89.299257,black,grey
3j_contig_27,94636,85.189850,black,grey
3j_contig_28,91516,95.856298,black,grey
3j_contig_29,88496,94.754465,black,grey
3j_contig_30,82027,96.052483,black,grey
3j_contig_31,80604,92.605288,black,grey
3j_contig_32,79618,87.126878,black,grey
3j_contig_33,78766,85.769587,black,grey
3j_contig_34,77610,80.691628,black,grey
3j_contig_35,68189,93.061663,black,grey
3j_contig_36,62267,93.691156,black,grey
3j_contig_37,61516,90.082667,black,grey
3j_contig_38,52992,102.487669,black,grey
3j_contig_39,50453,97.964348,black,grey
3j_contig_40,49319,101.092482,black,grey
3j_contig_41,47793,102.058178,black,grey
3j_contig_42,44639,92.161550,black,grey
3j_contig_43,44090,82.725013,black,grey
3j_contig_44,43806,88.125432,black,grey
3j_contig_45,35847,88.853872,black,grey
3j_contig_46,35285,116.410446,black,grey
3j_contig_47,31996,96.324540,black,grey
3j_contig_48,28359,92.430486,black,grey
3j_contig_49,28328,97.647234,black,grey
3j_contig_50,26854,98.301042,black,grey
3j_contig_51,26199,98.501876,black,grey
3j_contig_52,23739,97.803990,black,grey
3j_contig_53,18913,135.843757,black,grey
3j_contig_54,18518,86.249119,black,grey
3j_contig_55,17377,106.828324,black,grey
3j_contig_56,15466,89.414322,black,grey
3j_contig_57,9610,102.624462,black,grey
3j_contig_58,8862,96.481389,black,grey
3j_contig_59,8823,81.099703,black,grey
3j_contig_60,7828,115.595794,black,grey
3j_contig_61,6906,104.951823,black,grey
3j_contig_62,6801,96.050565,black,grey
3j_contig_63,5248,91.733901,black,grey
3j_contig_64,4603,102.868095,black,grey
3j_contig_65,4528,103.024040,black,grey
3j_contig_66,4006,76.801985,black,grey
3j_contig_67,3786,99.460232,black,grey
3j_contig_68,3126,102.038701,black,grey
3j_contig_69,2890,74.208674,black,grey
3j_contig_70,2332,688.095344,black,grey
3j_contig_71,2114,610.472754,black,grey
3j_contig_72,1900,184.801975,black,grey
3j_contig_73,1615,138.388817,black,grey
3j_contig_74,1476,64.406719,black,grey
3j_contig_75,1452,248.117091,black,grey
3j_contig_76,1384,177.857689,black,grey
3j_contig_77,1302,367.899592,black,grey
3j_contig_78,1217,184.205263,black,grey
3j_contig_79,1184,168.732611,black,grey
3j_contig_80,1145,145.071161,black,grey
3j_contig_81,1014,203.672359,black,grey
