ContigId,ContigLength,ContigCoverage,circle,fill
1f_contig_1,447447,88.234269,black,grey
1f_contig_2,390312,92.016057,black,grey
1f_contig_3,311716,85.143361,black,grey
1f_contig_4,293497,87.269818,black,grey
1f_contig_5,277545,90.283698,black,grey
1f_contig_6,244666,90.336994,black,grey
1f_contig_7,243309,90.867892,black,grey
1f_contig_8,226351,92.846982,black,grey
1f_contig_9,172090,85.068041,black,grey
1f_contig_10,165874,87.809255,black,grey
1f_contig_11,165853,90.088722,black,grey
1f_contig_12,157170,93.341276,black,grey
1f_contig_13,156459,91.853423,black,grey
1f_contig_14,155162,97.638579,black,grey
1f_contig_15,139497,86.545883,black,grey
1f_contig_16,139493,86.146203,black,grey
1f_contig_17,137505,96.984879,black,grey
1f_contig_18,130782,86.301480,black,grey
1f_contig_19,123832,98.278615,black,grey
1f_contig_20,115778,87.901133,black,grey
1f_contig_21,112211,89.830703,black,grey
1f_contig_22,111345,90.244464,black,grey
1f_contig_23,107190,88.457171,black,grey
1f_contig_24,95010,91.686073,black,grey
1f_contig_25,94639,86.012912,black,grey
1f_contig_26,91517,85.990289,black,grey
1f_contig_27,87525,84.460399,black,grey
1f_contig_28,81335,88.977553,black,grey
1f_contig_29,80604,89.056279,black,grey
1f_contig_30,79618,90.135842,black,grey
1f_contig_31,70412,96.518391,black,grey
1f_contig_32,68201,81.725251,black,grey
1f_contig_33,66386,86.866066,black,grey
1f_contig_34,65062,87.883942,black,grey
1f_contig_35,62267,87.752420,black,grey
1f_contig_36,61220,89.279476,black,grey
1f_contig_37,56254,96.558289,black,grey
1f_contig_38,54890,93.307774,black,grey
1f_contig_39,50453,81.961648,black,grey
1f_contig_40,48615,89.210618,black,grey
1f_contig_41,48105,91.594695,black,grey
1f_contig_42,47758,105.765441,black,grey
1f_contig_43,46424,92.889033,black,grey
1f_contig_44,43759,89.857996,black,grey
1f_contig_45,38784,75.684191,black,grey
1f_contig_46,35848,90.614269,black,grey
1f_contig_47,32044,86.459849,black,grey
1f_contig_48,28688,88.448988,black,grey
1f_contig_49,28328,99.059821,black,grey
1f_contig_50,27249,96.145849,black,grey
1f_contig_51,26586,112.666038,black,grey
1f_contig_52,26199,94.400505,black,grey
1f_contig_53,24895,96.018454,black,grey
1f_contig_54,24400,97.669243,black,grey
1f_contig_55,23739,96.699011,black,grey
1f_contig_56,21330,91.278314,black,grey
1f_contig_57,18518,86.139309,black,grey
1f_contig_58,18445,97.879519,black,grey
1f_contig_59,17377,102.493295,black,grey
1f_contig_60,17036,93.000708,black,grey
1f_contig_61,15466,90.922997,black,grey
1f_contig_62,13058,93.996379,black,grey
1f_contig_63,9772,103.343063,black,grey
1f_contig_64,9610,96.050771,black,grey
1f_contig_65,8935,94.203319,black,grey
1f_contig_66,6801,93.156752,black,grey
1f_contig_67,5248,92.710694,black,grey
1f_contig_68,4603,101.810429,black,grey
1f_contig_69,4576,504.628362,black,grey
1f_contig_70,4528,90.631319,black,grey
1f_contig_71,3786,97.143705,black,grey
1f_contig_72,3722,75.020576,black,grey
1f_contig_73,3126,89.258773,black,grey
1f_contig_74,2867,71.781004,black,grey
1f_contig_75,1900,186.395502,black,grey
1f_contig_76,1615,138.109233,black,grey
1f_contig_77,1384,171.449120,black,grey
1f_contig_78,1302,385.404082,black,grey
1f_contig_79,1241,211.756014,black,grey
1f_contig_80,1217,184.026316,black,grey
1f_contig_81,1184,175.228546,black,grey
1f_contig_82,1145,155.232210,black,grey
1f_contig_83,1132,511.018009,black,grey
1f_contig_84,1014,180.886873,black,grey
