ContigId,ContigLength,ContigCoverage,circle,fill
7b_contig_1,446707,61.468701,black,grey
7b_contig_2,351505,63.423501,black,grey
7b_contig_3,346548,70.104673,black,grey
7b_contig_4,277533,68.212549,black,grey
7b_contig_5,268606,67.331815,black,grey
7b_contig_6,244507,66.099480,black,grey
7b_contig_7,241410,74.088077,black,grey
7b_contig_8,190413,64.690700,black,grey
7b_contig_9,158845,66.939282,black,grey
7b_contig_10,154384,71.642634,black,grey
7b_contig_11,149115,74.053557,black,grey
7b_contig_12,147642,71.616034,black,grey
7b_contig_13,141776,66.266064,black,grey
7b_contig_14,138777,66.894268,black,grey
7b_contig_15,132787,70.787522,black,grey
7b_contig_16,123834,75.077345,black,grey
7b_contig_17,121054,83.718575,black,grey
7b_contig_18,115778,76.094848,black,grey
7b_contig_19,115244,65.070489,black,grey
7b_contig_20,112999,70.284046,black,grey
7b_contig_21,111304,80.819441,black,grey
7b_contig_22,107196,67.246081,black,grey
7b_contig_23,105813,65.652862,black,grey
7b_contig_24,96921,66.326804,black,grey
7b_contig_25,95786,68.259882,black,grey
7b_contig_26,95010,68.979828,black,grey
7b_contig_27,94636,63.629216,black,grey
7b_contig_28,91516,73.927132,black,grey
7b_contig_29,88314,72.281027,black,grey
7b_contig_30,85287,74.209870,black,grey
7b_contig_31,84705,74.172768,black,grey
7b_contig_32,81278,66.673243,black,grey
7b_contig_33,80603,69.653391,black,grey
7b_contig_34,79618,64.739392,black,grey
7b_contig_35,75388,68.072712,black,grey
7b_contig_36,68203,68.435208,black,grey
7b_contig_37,62267,70.120646,black,grey
7b_contig_38,61516,67.146894,black,grey
7b_contig_39,56468,70.855261,black,grey
7b_contig_40,53086,67.477466,black,grey
7b_contig_41,52998,73.977740,black,grey
7b_contig_42,50453,72.393600,black,grey
7b_contig_43,47794,82.351447,black,grey
7b_contig_44,44089,78.690675,black,grey
7b_contig_45,43808,71.112094,black,grey
7b_contig_46,43330,66.581254,black,grey
7b_contig_47,38947,70.873836,black,grey
7b_contig_48,36465,63.436710,black,grey
7b_contig_49,35829,68.984420,black,grey
7b_contig_50,32730,64.712859,black,grey
7b_contig_51,32399,83.726626,black,grey
7b_contig_52,28328,81.995717,black,grey
7b_contig_53,27229,73.138148,black,grey
7b_contig_54,26199,71.730457,black,grey
7b_contig_55,24517,72.127782,black,grey
7b_contig_56,23739,74.986392,black,grey
7b_contig_57,23198,64.316768,black,grey
7b_contig_58,23029,69.930159,black,grey
7b_contig_59,18910,100.559815,black,grey
7b_contig_60,18518,68.953473,black,grey
7b_contig_61,17377,82.905318,black,grey
7b_contig_62,16902,68.356018,black,grey
7b_contig_63,15578,121.545255,black,grey
7b_contig_64,15466,74.582299,black,grey
7b_contig_65,9610,81.163013,black,grey
7b_contig_66,8887,73.743814,black,grey
7b_contig_67,8823,79.322890,black,grey
7b_contig_68,7828,86.612437,black,grey
7b_contig_69,6909,84.151932,black,grey
7b_contig_70,6801,75.902142,black,grey
7b_contig_71,5440,74.474175,black,grey
7b_contig_72,5248,77.084703,black,grey
7b_contig_73,4603,77.295625,black,grey
7b_contig_74,4528,82.109189,black,grey
7b_contig_75,4006,89.057266,black,grey
7b_contig_76,3786,75.853599,black,grey
7b_contig_77,3237,460.384494,black,grey
7b_contig_78,3126,74.708757,black,grey
7b_contig_79,2917,79.416549,black,grey
7b_contig_80,2362,524.522976,black,grey
7b_contig_81,1900,130.335162,black,grey
7b_contig_82,1384,141.481255,black,grey
7b_contig_83,1302,320.331429,black,grey
7b_contig_84,1217,131.164035,black,grey
7b_contig_85,1184,127.230352,black,grey
7b_contig_86,1145,105.939139,black,grey
7b_contig_87,1121,155.792146,black,grey
7b_contig_88,1101,2148.445312,black,grey
7b_contig_89,1014,147.926361,black,grey
