ContigId,ContigLength,ContigCoverage,circle,fill
7d_contig_1,390355,100.434882,black,grey
7d_contig_2,386112,123.247835,black,grey
7d_contig_3,285762,105.573145,black,grey
7d_contig_4,244667,101.816027,black,grey
7d_contig_5,243365,108.884647,black,grey
7d_contig_6,224807,110.280657,black,grey
7d_contig_7,185094,107.576412,black,grey
7d_contig_8,175930,93.213644,black,grey
7d_contig_9,172090,98.662764,black,grey
7d_contig_10,166093,101.437042,black,grey
7d_contig_11,166046,105.725660,black,grey
7d_contig_12,161312,104.766050,black,grey
7d_contig_13,157170,106.367852,black,grey
7d_contig_14,154414,106.861304,black,grey
7d_contig_15,154385,109.512948,black,grey
7d_contig_16,149115,114.565661,black,grey
7d_contig_17,141748,109.003642,black,grey
7d_contig_18,130801,100.357891,black,grey
7d_contig_19,123832,117.200978,black,grey
7d_contig_20,122515,94.428004,black,grey
7d_contig_21,116194,105.378076,black,grey
7d_contig_22,115778,117.889906,black,grey
7d_contig_23,115244,98.839720,black,grey
7d_contig_24,111304,118.860061,black,grey
7d_contig_25,107191,104.556725,black,grey
7d_contig_26,91517,112.037773,black,grey
7d_contig_27,91362,99.805992,black,grey
7d_contig_28,88005,108.966734,black,grey
7d_contig_29,87525,96.125297,black,grey
7d_contig_30,84640,115.222367,black,grey
7d_contig_31,80603,106.181954,black,grey
7d_contig_32,79617,101.539603,black,grey
7d_contig_33,68211,108.031834,black,grey
7d_contig_34,66170,97.938526,black,grey
7d_contig_35,65062,102.206494,black,grey
7d_contig_36,63348,93.021036,black,grey
7d_contig_37,62267,110.481717,black,grey
7d_contig_38,61516,103.500855,black,grey
7d_contig_39,60484,106.770755,black,grey
7d_contig_40,54924,111.899830,black,grey
7d_contig_41,52923,119.345797,black,grey
7d_contig_42,51651,112.270679,black,grey
7d_contig_43,50453,113.208155,black,grey
7d_contig_44,47756,115.278529,black,grey
7d_contig_45,43809,114.630545,black,grey
7d_contig_46,43807,104.722593,black,grey
7d_contig_47,43295,101.932112,black,grey
7d_contig_48,38789,129.502557,black,grey
7d_contig_49,35853,105.694516,black,grey
7d_contig_50,32109,111.202391,black,grey
7d_contig_51,28330,117.787810,black,grey
7d_contig_52,28010,110.054344,black,grey
7d_contig_53,27196,115.674767,black,grey
7d_contig_54,26585,147.660140,black,grey
7d_contig_55,26199,117.572965,black,grey
7d_contig_56,23739,112.464162,black,grey
7d_contig_57,23321,98.817329,black,grey
7d_contig_58,21380,102.960240,black,grey
7d_contig_59,21360,113.876662,black,grey
7d_contig_60,20578,109.292083,black,grey
7d_contig_61,19050,105.618405,black,grey
7d_contig_62,18518,99.126240,black,grey
7d_contig_63,18447,108.736745,black,grey
7d_contig_64,15466,112.326467,black,grey
7d_contig_65,9610,117.134270,black,grey
7d_contig_66,8894,110.489395,black,grey
7d_contig_67,6801,109.077037,black,grey
7d_contig_68,6670,99.073411,black,grey
7d_contig_69,5249,110.434068,black,grey
7d_contig_70,4603,110.681175,black,grey
7d_contig_71,4528,115.355650,black,grey
7d_contig_72,3893,621.361897,black,grey
7d_contig_73,3786,111.729037,black,grey
7d_contig_74,3722,131.843073,black,grey
7d_contig_75,3432,108.866766,black,grey
7d_contig_76,3126,110.476222,black,grey
7d_contig_77,2240,107.871937,black,grey
7d_contig_78,1900,202.671421,black,grey
7d_contig_79,1615,155.642393,black,grey
7d_contig_80,1384,217.534047,black,grey
7d_contig_81,1302,447.918367,black,grey
7d_contig_82,1217,216.483333,black,grey
7d_contig_83,1184,208.632340,black,grey
7d_contig_84,1145,175.642322,black,grey
7d_contig_85,1121,251.068008,black,grey
7d_contig_86,1014,232.441836,black,grey
