ContigId,ContigLength,ContigCoverage,circle,fill
1e_contig_1,446705,64.514531,black,grey
1e_contig_2,311735,66.349531,black,grey
1e_contig_3,293312,67.522946,black,grey
1e_contig_4,277389,69.220517,black,grey
1e_contig_5,245307,67.554100,black,grey
1e_contig_6,242415,68.661667,black,grey
1e_contig_7,222754,68.919592,black,grey
1e_contig_8,207063,67.061796,black,grey
1e_contig_9,172090,66.512990,black,grey
1e_contig_10,166043,66.714905,black,grey
1e_contig_11,154384,73.535452,black,grey
1e_contig_12,154324,68.458693,black,grey
1e_contig_13,149115,64.991197,black,grey
1e_contig_14,147942,71.228452,black,grey
1e_contig_15,139493,67.087314,black,grey
1e_contig_16,136677,68.679100,black,grey
1e_contig_17,135076,70.010407,black,grey
1e_contig_18,132076,68.656460,black,grey
1e_contig_19,130768,65.771323,black,grey
1e_contig_20,123832,70.974983,black,grey
1e_contig_21,121054,75.873687,black,grey
1e_contig_22,115778,64.395580,black,grey
1e_contig_23,111346,71.042186,black,grey
1e_contig_24,107196,66.971583,black,grey
1e_contig_25,106709,68.840817,black,grey
1e_contig_26,105814,67.858072,black,grey
1e_contig_27,96959,69.562168,black,grey
1e_contig_28,95010,68.620258,black,grey
1e_contig_29,94636,66.384617,black,grey
1e_contig_30,91518,67.133376,black,grey
1e_contig_31,88384,68.499824,black,grey
1e_contig_32,87432,51.801431,black,grey
1e_contig_33,80427,69.148986,black,grey
1e_contig_34,79618,67.403955,black,grey
1e_contig_35,72966,67.704318,black,grey
1e_contig_36,69071,65.891382,black,grey
1e_contig_37,68206,62.498363,black,grey
1e_contig_38,65077,68.537138,black,grey
1e_contig_39,64182,70.575852,black,grey
1e_contig_40,62267,67.895128,black,grey
1e_contig_41,54957,70.630047,black,grey
1e_contig_42,52986,69.637396,black,grey
1e_contig_43,50453,61.076882,black,grey
1e_contig_44,47758,81.704998,black,grey
1e_contig_45,44514,57.016225,black,grey
1e_contig_46,44089,51.789194,black,grey
1e_contig_47,43806,69.639210,black,grey
1e_contig_48,37677,68.254814,black,grey
1e_contig_49,36021,68.652543,black,grey
1e_contig_50,35795,68.385492,black,grey
1e_contig_51,27258,73.227622,black,grey
1e_contig_52,26199,67.935572,black,grey
1e_contig_53,24938,76.684365,black,grey
1e_contig_54,23739,73.244189,black,grey
1e_contig_55,21772,68.177091,black,grey
1e_contig_56,21388,65.116372,black,grey
1e_contig_57,19479,72.414133,black,grey
1e_contig_58,18910,92.013752,black,grey
1e_contig_59,18518,68.107261,black,grey
1e_contig_60,17377,78.266936,black,grey
1e_contig_61,16593,66.750303,black,grey
1e_contig_62,15466,71.902463,black,grey
1e_contig_63,9824,70.045245,black,grey
1e_contig_64,9610,75.213784,black,grey
1e_contig_65,9056,65.699410,black,grey
1e_contig_66,8883,74.609471,black,grey
1e_contig_67,7827,78.569935,black,grey
1e_contig_68,6909,74.154713,black,grey
1e_contig_69,6801,73.039411,black,grey
1e_contig_70,5248,69.330304,black,grey
1e_contig_71,4603,68.707026,black,grey
1e_contig_72,4528,73.724556,black,grey
1e_contig_73,4006,61.339781,black,grey
1e_contig_74,3786,75.839040,black,grey
1e_contig_75,3548,77.246615,black,grey
1e_contig_76,3126,70.229583,black,grey
1e_contig_77,2934,54.037802,black,grey
1e_contig_78,2362,447.019256,black,grey
1e_contig_79,1900,135.825014,black,grey
1e_contig_80,1615,108.477243,black,grey
1e_contig_81,1539,205.227770,black,grey
1e_contig_82,1384,133.405509,black,grey
1e_contig_83,1330,2024.278532,black,grey
1e_contig_84,1321,382.829582,black,grey
1e_contig_85,1302,291.619592,black,grey
1e_contig_86,1229,71.416667,black,grey
1e_contig_87,1217,149.264912,black,grey
1e_contig_88,1184,146.995483,black,grey
1e_contig_89,1178,366.310627,black,grey
1e_contig_90,1145,109.521536,black,grey
1e_contig_91,1014,136.217716,black,grey
