ContigId,ContigLength,ContigCoverage,circle,fill
6d_contig_1,446709,70.536760,black,grey
6d_contig_2,288263,88.146742,black,grey
6d_contig_3,282381,70.435017,black,grey
6d_contig_4,267114,87.895295,black,grey
6d_contig_5,244666,74.864401,black,grey
6d_contig_6,243351,85.839888,black,grey
6d_contig_7,227020,83.723204,black,grey
6d_contig_8,222089,84.289047,black,grey
6d_contig_9,195734,80.208477,black,grey
6d_contig_10,175538,83.246305,black,grey
6d_contig_11,172090,78.738270,black,grey
6d_contig_12,168331,88.321977,black,grey
6d_contig_13,166045,78.658488,black,grey
6d_contig_14,165942,77.031272,black,grey
6d_contig_15,159890,80.807162,black,grey
6d_contig_16,157172,76.606066,black,grey
6d_contig_17,154384,80.716384,black,grey
6d_contig_18,149115,88.851910,black,grey
6d_contig_19,139493,77.447273,black,grey
6d_contig_20,123832,87.692093,black,grey
6d_contig_21,121169,88.351567,black,grey
6d_contig_22,121053,106.815253,black,grey
6d_contig_23,119620,83.804137,black,grey
6d_contig_24,117830,79.614982,black,grey
6d_contig_25,115778,91.574654,black,grey
6d_contig_26,111346,94.793599,black,grey
6d_contig_27,108107,81.018226,black,grey
6d_contig_28,107190,77.217210,black,grey
6d_contig_29,105814,74.298457,black,grey
6d_contig_30,95010,79.591828,black,grey
6d_contig_31,94636,78.157700,black,grey
6d_contig_32,91517,91.958760,black,grey
6d_contig_33,87433,104.641032,black,grey
6d_contig_34,80601,87.509587,black,grey
6d_contig_35,79618,73.881306,black,grey
6d_contig_36,63657,86.426895,black,grey
6d_contig_37,62267,85.272086,black,grey
6d_contig_38,61516,76.199987,black,grey
6d_contig_39,56959,100.937819,black,grey
6d_contig_40,56522,89.509877,black,grey
6d_contig_41,50453,88.912875,black,grey
6d_contig_42,47758,89.277637,black,grey
6d_contig_43,44510,119.279589,black,grey
6d_contig_44,43710,80.049458,black,grey
6d_contig_45,35853,82.809705,black,grey
6d_contig_46,34981,96.477624,black,grey
6d_contig_47,27289,94.283551,black,grey
6d_contig_48,26199,90.260240,black,grey
6d_contig_49,24938,88.879611,black,grey
6d_contig_50,24895,89.293819,black,grey
6d_contig_51,24066,84.686398,black,grey
6d_contig_52,23739,90.373426,black,grey
6d_contig_53,18913,130.388936,black,grey
6d_contig_54,18518,83.370099,black,grey
6d_contig_55,17380,107.769982,black,grey
6d_contig_56,15466,84.963350,black,grey
6d_contig_57,9610,86.753278,black,grey
6d_contig_58,8887,92.678547,black,grey
6d_contig_59,7966,101.673596,black,grey
6d_contig_60,7827,102.582065,black,grey
6d_contig_61,6906,90.845512,black,grey
6d_contig_62,6801,85.545062,black,grey
6d_contig_63,5699,614.440413,black,grey
6d_contig_64,5248,77.960936,black,grey
6d_contig_65,4603,83.511931,black,grey
6d_contig_66,4528,100.732869,black,grey
6d_contig_67,3786,91.921812,black,grey
6d_contig_68,3722,92.042250,black,grey
6d_contig_69,3548,99.611063,black,grey
6d_contig_70,3126,97.636274,black,grey
6d_contig_71,2891,87.625800,black,grey
6d_contig_72,1900,167.292375,black,grey
6d_contig_73,1384,147.951798,black,grey
6d_contig_74,1302,317.432653,black,grey
6d_contig_75,1217,151.734211,black,grey
6d_contig_76,1184,152.165312,black,grey
6d_contig_77,1145,125.509363,black,grey
6d_contig_78,1139,77.166667,black,grey
6d_contig_79,1121,213.253831,black,grey
6d_contig_80,1014,187.080043,black,grey
