ContigId,ContigLength,ContigCoverage,circle,fill
6e_contig_1,732440,109.754171,black,grey
6e_contig_2,390354,86.342203,black,grey
6e_contig_3,350529,79.779328,black,grey
6e_contig_4,277479,95.392459,black,grey
6e_contig_5,268573,96.606247,black,grey
6e_contig_6,244667,87.349017,black,grey
6e_contig_7,243365,101.662585,black,grey
6e_contig_8,175323,97.792263,black,grey
6e_contig_9,166043,99.107377,black,grey
6e_contig_10,165930,90.058455,black,grey
6e_contig_11,157170,92.930952,black,grey
6e_contig_12,156330,96.924981,black,grey
6e_contig_13,154384,92.438321,black,grey
6e_contig_14,149115,105.702526,black,grey
6e_contig_15,141731,99.249086,black,grey
6e_contig_16,139493,83.822287,black,grey
6e_contig_17,130681,90.295956,black,grey
6e_contig_18,123832,105.114193,black,grey
6e_contig_19,115778,107.149584,black,grey
6e_contig_20,112469,122.717186,black,grey
6e_contig_21,107190,94.240886,black,grey
6e_contig_22,96088,84.041985,black,grey
6e_contig_23,95010,93.796983,black,grey
6e_contig_24,94639,85.996637,black,grey
6e_contig_25,91517,104.684099,black,grey
6e_contig_26,88130,82.850715,black,grey
6e_contig_27,84663,106.185255,black,grey
6e_contig_28,80603,94.392196,black,grey
6e_contig_29,79618,90.129342,black,grey
6e_contig_30,77232,83.036498,black,grey
6e_contig_31,76158,88.078416,black,grey
6e_contig_32,70337,102.610504,black,grey
6e_contig_33,68219,104.920269,black,grey
6e_contig_34,66386,97.926450,black,grey
6e_contig_35,65077,90.585000,black,grey
6e_contig_36,62267,101.773597,black,grey
6e_contig_37,61516,94.071420,black,grey
6e_contig_38,54895,103.179138,black,grey
6e_contig_39,53008,114.592092,black,grey
6e_contig_40,50453,111.826088,black,grey
6e_contig_41,47758,103.854093,black,grey
6e_contig_42,43808,93.176054,black,grey
6e_contig_43,43368,96.684877,black,grey
6e_contig_44,38785,118.062364,black,grey
6e_contig_45,35783,94.449672,black,grey
6e_contig_46,28328,106.031043,black,grey
6e_contig_47,27195,106.372594,black,grey
6e_contig_48,26586,139.819986,black,grey
6e_contig_49,26199,107.753732,black,grey
6e_contig_50,24909,107.508860,black,grey
6e_contig_51,23739,108.254712,black,grey
6e_contig_52,19100,81.261473,black,grey
6e_contig_53,18518,86.591183,black,grey
6e_contig_54,18447,88.416549,black,grey
6e_contig_55,17377,105.999017,black,grey
6e_contig_56,15466,100.414907,black,grey
6e_contig_57,9610,103.389174,black,grey
6e_contig_58,8894,96.665419,black,grey
6e_contig_59,6801,97.612433,black,grey
6e_contig_60,5248,92.425450,black,grey
6e_contig_61,4603,103.076447,black,grey
6e_contig_62,4528,114.082903,black,grey
6e_contig_63,3786,102.784039,black,grey
6e_contig_64,3722,119.286968,black,grey
6e_contig_65,3126,124.580846,black,grey
6e_contig_66,2884,110.226576,black,grey
6e_contig_67,2362,883.952735,black,grey
6e_contig_68,1900,187.317060,black,grey
6e_contig_69,1615,141.391417,black,grey
6e_contig_70,1539,267.424077,black,grey
6e_contig_71,1410,745.546137,black,grey
6e_contig_72,1384,205.400918,black,grey
6e_contig_73,1302,384.082449,black,grey
6e_contig_74,1296,2109.046760,black,grey
6e_contig_75,1217,203.468421,black,grey
6e_contig_76,1184,188.644083,black,grey
6e_contig_77,1145,147.664794,black,grey
6e_contig_78,1014,223.017076,black,grey
