ContigId,ContigLength,ContigCoverage,circle,fill
2j_contig_1,447421,96.477183,black,grey
2j_contig_2,390340,99.445769,black,grey
2j_contig_3,311839,101.627052,black,grey
2j_contig_4,293312,106.482818,black,grey
2j_contig_5,277749,102.746366,black,grey
2j_contig_6,244666,99.618131,black,grey
2j_contig_7,243365,106.542789,black,grey
2j_contig_8,226351,100.400510,black,grey
2j_contig_9,222782,102.670856,black,grey
2j_contig_10,203221,109.180955,black,grey
2j_contig_11,191434,120.801951,black,grey
2j_contig_12,175694,102.152229,black,grey
2j_contig_13,173404,99.834388,black,grey
2j_contig_14,166047,105.291432,black,grey
2j_contig_15,157170,104.703144,black,grey
2j_contig_16,154309,105.896059,black,grey
2j_contig_17,149115,101.197567,black,grey
2j_contig_18,139498,96.356524,black,grey
2j_contig_19,133356,99.757629,black,grey
2j_contig_20,130508,99.285822,black,grey
2j_contig_21,123832,106.120213,black,grey
2j_contig_22,121169,105.978983,black,grey
2j_contig_23,115778,99.449391,black,grey
2j_contig_24,111345,111.689192,black,grey
2j_contig_25,107184,102.410216,black,grey
2j_contig_26,95192,103.901404,black,grey
2j_contig_27,95010,103.851316,black,grey
2j_contig_28,94639,97.790487,black,grey
2j_contig_29,91517,104.177461,black,grey
2j_contig_30,87526,93.565118,black,grey
2j_contig_31,80604,104.403753,black,grey
2j_contig_32,79618,101.225343,black,grey
2j_contig_33,64841,103.706133,black,grey
2j_contig_34,62267,102.637675,black,grey
2j_contig_35,61516,102.321083,black,grey
2j_contig_36,56536,109.074036,black,grey
2j_contig_37,50453,97.209425,black,grey
2j_contig_38,47758,118.596611,black,grey
2j_contig_39,43808,100.261965,black,grey
2j_contig_40,38784,71.473480,black,grey
2j_contig_41,35789,101.305780,black,grey
2j_contig_42,32782,98.044703,black,grey
2j_contig_43,31987,104.607490,black,grey
2j_contig_44,28328,114.193728,black,grey
2j_contig_45,27245,110.363921,black,grey
2j_contig_46,26586,142.633408,black,grey
2j_contig_47,26124,103.025492,black,grey
2j_contig_48,23739,112.391894,black,grey
2j_contig_49,18518,99.247817,black,grey
2j_contig_50,18447,111.178116,black,grey
2j_contig_51,17377,122.695838,black,grey
2j_contig_52,15466,104.141790,black,grey
2j_contig_53,12762,121.808593,black,grey
2j_contig_54,9610,118.890695,black,grey
2j_contig_55,8887,109.319864,black,grey
2j_contig_56,6801,109.541642,black,grey
2j_contig_57,5248,104.378844,black,grey
2j_contig_58,4603,114.484755,black,grey
2j_contig_59,4528,114.022242,black,grey
2j_contig_60,3786,112.220005,black,grey
2j_contig_61,3722,88.862826,black,grey
2j_contig_62,3126,106.924893,black,grey
2j_contig_63,2952,83.386783,black,grey
2j_contig_64,1900,204.099287,black,grey
2j_contig_65,1800,622.912943,black,grey
2j_contig_66,1384,210.438409,black,grey
2j_contig_67,1302,434.807347,black,grey
2j_contig_68,1220,157.561680,black,grey
2j_contig_69,1217,221.420175,black,grey
2j_contig_70,1184,210.194219,black,grey
2j_contig_71,1132,631.818957,black,grey
2j_contig_72,1121,258.143678,black,grey
2j_contig_73,1048,756.484037,black,grey
2j_contig_74,1014,214.212380,black,grey
