ContigId,ContigLength,ContigCoverage,circle,fill
2d_contig_1,351849,54.321200,black,grey
2d_contig_2,243365,55.248602,black,grey
2d_contig_3,241454,51.203967,black,grey
2d_contig_4,223943,55.056042,black,grey
2d_contig_5,204248,49.116417,black,grey
2d_contig_6,195773,52.847764,black,grey
2d_contig_7,178641,54.172118,black,grey
2d_contig_8,172090,51.328260,black,grey
2d_contig_9,165926,54.088146,black,grey
2d_contig_10,165359,53.676892,black,grey
2d_contig_11,154309,58.338270,black,grey
2d_contig_12,141753,56.128519,black,grey
2d_contig_13,140820,52.319455,black,grey
2d_contig_14,138968,53.772771,black,grey
2d_contig_15,138792,51.848841,black,grey
2d_contig_16,132453,54.701713,black,grey
2d_contig_17,123834,61.830943,black,grey
2d_contig_18,117259,53.784515,black,grey
2d_contig_19,115781,51.312141,black,grey
2d_contig_20,112468,57.861190,black,grey
2d_contig_21,107296,54.647395,black,grey
2d_contig_22,107190,53.764062,black,grey
2d_contig_23,95531,57.671549,black,grey
2d_contig_24,95136,60.156366,black,grey
2d_contig_25,95010,55.634237,black,grey
2d_contig_26,94639,52.418508,black,grey
2d_contig_27,91517,51.721533,black,grey
2d_contig_28,88779,51.670334,black,grey
2d_contig_29,87776,51.789564,black,grey
2d_contig_30,84659,59.279362,black,grey
2d_contig_31,81387,56.168540,black,grey
2d_contig_32,80604,54.876513,black,grey
2d_contig_33,79618,54.568034,black,grey
2d_contig_34,68226,48.528254,black,grey
2d_contig_35,67729,55.900934,black,grey
2d_contig_36,66050,52.088279,black,grey
2d_contig_37,65551,55.846428,black,grey
2d_contig_38,63876,53.349802,black,grey
2d_contig_39,62267,53.348416,black,grey
2d_contig_40,61516,54.568385,black,grey
2d_contig_41,59591,59.357949,black,grey
2d_contig_42,55720,56.706504,black,grey
2d_contig_43,54942,55.832115,black,grey
2d_contig_44,52906,55.602264,black,grey
2d_contig_45,52650,58.063150,black,grey
2d_contig_46,50453,50.682091,black,grey
2d_contig_47,47826,56.396448,black,grey
2d_contig_48,47758,64.609006,black,grey
2d_contig_49,45770,54.614449,black,grey
2d_contig_50,45422,52.916749,black,grey
2d_contig_51,43808,55.896344,black,grey
2d_contig_52,43333,49.315725,black,grey
2d_contig_53,43316,65.611207,black,grey
2d_contig_54,40078,52.827904,black,grey
2d_contig_55,38785,43.968818,black,grey
2d_contig_56,38607,56.216896,black,grey
2d_contig_57,36233,52.465345,black,grey
2d_contig_58,35808,53.886177,black,grey
2d_contig_59,33929,57.252275,black,grey
2d_contig_60,32016,52.243088,black,grey
2d_contig_61,28328,61.885420,black,grey
2d_contig_62,27573,56.892566,black,grey
2d_contig_63,27251,58.195591,black,grey
2d_contig_64,26586,70.418613,black,grey
2d_contig_65,23739,59.760587,black,grey
2d_contig_66,23321,50.634960,black,grey
2d_contig_67,21772,56.317400,black,grey
2d_contig_68,21178,55.040330,black,grey
2d_contig_69,21154,60.082175,black,grey
2d_contig_70,19865,55.454973,black,grey
2d_contig_71,18780,53.403304,black,grey
2d_contig_72,18518,53.998807,black,grey
2d_contig_73,18447,60.230376,black,grey
2d_contig_74,17479,60.924032,black,grey
2d_contig_75,17377,62.358266,black,grey
2d_contig_76,15466,56.153551,black,grey
2d_contig_77,10274,61.682848,black,grey
2d_contig_78,9610,59.280709,black,grey
2d_contig_79,8900,56.915675,black,grey
2d_contig_80,6801,61.117490,black,grey
2d_contig_81,5248,56.741636,black,grey
2d_contig_82,5132,51.841939,black,grey
2d_contig_83,4603,64.076447,black,grey
2d_contig_84,4528,55.234105,black,grey
2d_contig_85,3786,56.830143,black,grey
2d_contig_86,3722,50.410151,black,grey
2d_contig_87,3667,52.455432,black,grey
2d_contig_88,3226,44.533503,black,grey
2d_contig_89,3126,54.766809,black,grey
2d_contig_90,2983,61.675843,black,grey
2d_contig_91,2963,46.146223,black,grey
2d_contig_92,2362,331.319475,black,grey
2d_contig_93,1900,110.739989,black,grey
2d_contig_94,1617,84.219481,black,grey
2d_contig_95,1384,105.296863,black,grey
2d_contig_96,1302,238.013061,black,grey
2d_contig_97,1299,280.811784,black,grey
2d_contig_98,1277,1376.821667,black,grey
2d_contig_99,1220,101.111111,black,grey
2d_contig_100,1184,116.592593,black,grey
2d_contig_101,1121,153.183908,black,grey
2d_contig_102,1022,296.023280,black,grey
2d_contig_103,1014,107.294557,black,grey
