ContigId,ContigLength,ContigCoverage,circle,fill
6a_contig_1,390368,118.403099,black,grey
6a_contig_2,311838,119.692328,black,grey
6a_contig_3,244666,120.037156,black,grey
6a_contig_4,243428,129.255742,black,grey
6a_contig_5,241454,109.666058,black,grey
6a_contig_6,225193,134.565797,black,grey
6a_contig_7,207948,127.266242,black,grey
6a_contig_8,195825,114.012976,black,grey
6a_contig_9,175756,129.442278,black,grey
6a_contig_10,172090,114.233273,black,grey
6a_contig_11,169950,125.165953,black,grey
6a_contig_12,166363,120.604284,black,grey
6a_contig_13,165944,121.615614,black,grey
6a_contig_14,160022,124.913514,black,grey
6a_contig_15,155489,112.846202,black,grey
6a_contig_16,149115,129.865692,black,grey
6a_contig_17,136870,123.140395,black,grey
6a_contig_18,117950,131.935363,black,grey
6a_contig_19,116307,121.224555,black,grey
6a_contig_20,115781,111.603177,black,grey
6a_contig_21,115778,133.946102,black,grey
6a_contig_22,107191,121.181199,black,grey
6a_contig_23,96780,124.363164,black,grey
6a_contig_24,95234,133.324884,black,grey
6a_contig_25,95010,125.179685,black,grey
6a_contig_26,94639,114.248736,black,grey
6a_contig_27,91517,128.241109,black,grey
6a_contig_28,88773,125.490575,black,grey
6a_contig_29,88218,108.369136,black,grey
6a_contig_30,80647,118.901663,black,grey
6a_contig_31,80605,123.308377,black,grey
6a_contig_32,73467,141.531190,black,grey
6a_contig_33,69958,133.993103,black,grey
6a_contig_34,66099,119.540941,black,grey
6a_contig_35,62267,131.618106,black,grey
6a_contig_36,61516,121.769202,black,grey
6a_contig_37,59835,129.877422,black,grey
6a_contig_38,59787,145.873572,black,grey
6a_contig_39,59783,124.991291,black,grey
6a_contig_40,59661,144.143982,black,grey
6a_contig_41,59617,144.787101,black,grey
6a_contig_42,54955,137.718029,black,grey
6a_contig_43,53954,117.677952,black,grey
6a_contig_44,50453,126.266615,black,grey
6a_contig_45,47758,125.247247,black,grey
6a_contig_46,43808,119.596876,black,grey
6a_contig_47,42408,130.010111,black,grey
6a_contig_48,38784,108.770713,black,grey
6a_contig_49,38364,106.377125,black,grey
6a_contig_50,37521,119.449818,black,grey
6a_contig_51,36483,141.557271,black,grey
6a_contig_52,35784,129.063013,black,grey
6a_contig_53,28481,136.240353,black,grey
6a_contig_54,28328,125.993133,black,grey
6a_contig_55,27720,135.718084,black,grey
6a_contig_56,26586,158.674224,black,grey
6a_contig_57,26199,137.383125,black,grey
6a_contig_58,24464,152.547095,black,grey
6a_contig_59,23739,130.043487,black,grey
6a_contig_60,23321,115.572836,black,grey
6a_contig_61,22737,142.140291,black,grey
6a_contig_62,21772,115.506200,black,grey
6a_contig_63,18560,124.325651,black,grey
6a_contig_64,18518,115.165230,black,grey
6a_contig_65,18447,115.877572,black,grey
6a_contig_66,17377,132.487052,black,grey
6a_contig_67,15177,118.068609,black,grey
6a_contig_68,10546,106.625561,black,grey
6a_contig_69,9610,121.369244,black,grey
6a_contig_70,8928,134.184386,black,grey
6a_contig_71,8090,121.858230,black,grey
6a_contig_72,6801,115.845776,black,grey
6a_contig_73,5248,117.489267,black,grey
6a_contig_74,4603,117.860583,black,grey
6a_contig_75,4528,131.120422,black,grey
6a_contig_76,4525,136.185926,black,grey
6a_contig_77,3786,122.699919,black,grey
6a_contig_78,3722,112.122359,black,grey
6a_contig_79,3126,129.955395,black,grey
6a_contig_80,2891,116.606254,black,grey
6a_contig_81,2362,627.483151,black,grey
6a_contig_82,1900,241.689523,black,grey
6a_contig_83,1644,581.587747,black,grey
6a_contig_84,1615,203.782835,black,grey
6a_contig_85,1590,96.849306,black,grey
6a_contig_86,1469,214.591236,black,grey
6a_contig_87,1384,235.651109,black,grey
6a_contig_88,1302,495.951020,black,grey
6a_contig_89,1217,220.109649,black,grey
6a_contig_90,1184,241.214092,black,grey
6a_contig_91,1145,221.531835,black,grey
6a_contig_92,1014,271.302028,black,grey
6a_contig_93,1008,1.609023,red,pink
