ContigId,ContigLength,ContigCoverage,circle,fill
3h_contig_1,447460,94.068127,black,grey
3h_contig_2,390333,91.551341,black,grey
3h_contig_3,325333,103.434326,black,grey
3h_contig_4,311740,99.258940,black,grey
3h_contig_5,244406,92.414339,black,grey
3h_contig_6,226385,95.705366,black,grey
3h_contig_7,202667,108.147100,black,grey
3h_contig_8,195713,95.364836,black,grey
3h_contig_9,185600,100.728610,black,grey
3h_contig_10,176000,96.176680,black,grey
3h_contig_11,173067,96.286554,black,grey
3h_contig_12,166043,101.972386,black,grey
3h_contig_13,161447,95.983609,black,grey
3h_contig_14,157170,98.840114,black,grey
3h_contig_15,156200,98.127681,black,grey
3h_contig_16,149115,100.616467,black,grey
3h_contig_17,139493,93.127317,black,grey
3h_contig_18,137933,96.751654,black,grey
3h_contig_19,133239,94.173788,black,grey
3h_contig_20,123832,101.389374,black,grey
3h_contig_21,121151,105.602714,black,grey
3h_contig_22,121053,118.810938,black,grey
3h_contig_23,116262,97.739880,black,grey
3h_contig_24,115778,99.432503,black,grey
3h_contig_25,112469,118.773943,black,grey
3h_contig_26,107196,98.127064,black,grey
3h_contig_27,105814,91.619480,black,grey
3h_contig_28,95010,97.005425,black,grey
3h_contig_29,94636,93.085809,black,grey
3h_contig_30,91516,104.573497,black,grey
3h_contig_31,80604,99.862940,black,grey
3h_contig_32,79618,95.390842,black,grey
3h_contig_33,78765,86.317660,black,grey
3h_contig_34,66386,98.006922,black,grey
3h_contig_35,63616,98.855034,black,grey
3h_contig_36,62267,101.155475,black,grey
3h_contig_37,61516,96.790556,black,grey
3h_contig_38,61189,104.354840,black,grey
3h_contig_39,58018,101.243386,black,grey
3h_contig_40,55012,101.027942,black,grey
3h_contig_41,50453,101.746248,black,grey
3h_contig_42,47792,110.339621,black,grey
3h_contig_43,44639,93.645258,black,grey
3h_contig_44,44089,88.332432,black,grey
3h_contig_45,43758,94.994986,black,grey
3h_contig_46,35786,96.108656,black,grey
3h_contig_47,32786,92.295546,black,grey
3h_contig_48,32175,96.280236,black,grey
3h_contig_49,28328,107.334360,black,grey
3h_contig_50,26199,97.425810,black,grey
3h_contig_51,24895,100.070836,black,grey
3h_contig_52,23739,106.262700,black,grey
3h_contig_53,22399,107.267752,black,grey
3h_contig_54,21295,105.757282,black,grey
3h_contig_55,18913,140.174612,black,grey
3h_contig_56,18518,95.091318,black,grey
3h_contig_57,17377,114.783584,black,grey
3h_contig_58,9610,113.710584,black,grey
3h_contig_59,8874,103.343185,black,grey
3h_contig_60,8823,83.381203,black,grey
3h_contig_61,7828,119.919623,black,grey
3h_contig_62,6906,113.530239,black,grey
3h_contig_63,6801,98.857971,black,grey
3h_contig_64,5248,97.333785,black,grey
3h_contig_65,4603,100.514141,black,grey
3h_contig_66,4570,101.735366,black,grey
3h_contig_67,4528,110.617839,black,grey
3h_contig_68,3786,106.099757,black,grey
3h_contig_69,3735,78.095681,black,grey
3h_contig_70,3599,615.777115,black,grey
3h_contig_71,3126,109.100689,black,grey
3h_contig_72,2937,77.988811,black,grey
3h_contig_73,2335,5.465013,red,pink
3h_contig_74,2275,1.907188,red,pink
3h_contig_75,1900,190.773999,black,grey
3h_contig_76,1615,153.691808,black,grey
3h_contig_77,1407,203.031579,black,grey
3h_contig_78,1384,200.622035,black,grey
3h_contig_79,1302,399.555102,black,grey
3h_contig_80,1217,199.652632,black,grey
3h_contig_81,1184,182.534779,black,grey
3h_contig_82,1145,145.296816,black,grey
3h_contig_83,1100,0.908113,red,pink
3h_contig_84,1062,0.552284,red,pink
3h_contig_85,1014,209.866596,black,grey
