ContigId,ContigLength,ContigCoverage,circle,fill
2a_contig_1,390354,40.859264,black,grey
2a_contig_2,329539,40.653687,black,grey
2a_contig_3,277710,40.940447,black,grey
2a_contig_4,275627,38.918762,black,grey
2a_contig_5,244667,40.788438,black,grey
2a_contig_6,241452,38.588474,black,grey
2a_contig_7,204248,36.348639,black,grey
2a_contig_8,195824,38.867242,black,grey
2a_contig_9,175690,40.132069,black,grey
2a_contig_10,172017,38.376474,black,grey
2a_contig_11,169875,42.351312,black,grey
2a_contig_12,166042,39.356521,black,grey
2a_contig_13,156329,40.892014,black,grey
2a_contig_14,154383,44.217736,black,grey
2a_contig_15,141720,40.498662,black,grey
2a_contig_16,133338,39.980069,black,grey
2a_contig_17,126699,40.864463,black,grey
2a_contig_18,118804,39.191431,black,grey
2a_contig_19,115778,40.006569,black,grey
2a_contig_20,115244,38.722924,black,grey
2a_contig_21,114619,40.521529,black,grey
2a_contig_22,111346,41.716264,black,grey
2a_contig_23,107824,40.894967,black,grey
2a_contig_24,95010,41.622218,black,grey
2a_contig_25,93697,40.975230,black,grey
2a_contig_26,91537,38.039252,black,grey
2a_contig_27,91517,38.555424,black,grey
2a_contig_28,90926,46.072560,black,grey
2a_contig_29,88267,38.453430,black,grey
2a_contig_30,84668,43.119859,black,grey
2a_contig_31,81334,46.546858,black,grey
2a_contig_32,80602,40.006557,black,grey
2a_contig_33,79618,39.967262,black,grey
2a_contig_34,79337,40.548347,black,grey
2a_contig_35,72362,38.538908,black,grey
2a_contig_36,70304,44.026215,black,grey
2a_contig_37,68143,36.815752,black,grey
2a_contig_38,67439,39.288605,black,grey
2a_contig_39,62267,40.079804,black,grey
2a_contig_40,61514,40.320816,black,grey
2a_contig_41,54962,41.859197,black,grey
2a_contig_42,53166,40.693420,black,grey
2a_contig_43,50453,38.463356,black,grey
2a_contig_44,47758,49.728110,black,grey
2a_contig_45,43638,41.704713,black,grey
2a_contig_46,42654,42.430655,black,grey
2a_contig_47,35819,41.301046,black,grey
2a_contig_48,34920,45.988721,black,grey
2a_contig_49,31963,38.842752,black,grey
2a_contig_50,29680,51.972773,black,grey
2a_contig_51,28328,48.229266,black,grey
2a_contig_52,27247,42.772322,black,grey
2a_contig_53,26586,53.405447,black,grey
2a_contig_54,26199,42.932854,black,grey
2a_contig_55,24895,42.815819,black,grey
2a_contig_56,23739,42.404235,black,grey
2a_contig_57,23322,37.640009,black,grey
2a_contig_58,21774,40.814629,black,grey
2a_contig_59,21344,40.492218,black,grey
2a_contig_60,20973,41.908499,black,grey
2a_contig_61,18518,39.707662,black,grey
2a_contig_62,18447,45.903647,black,grey
2a_contig_63,17896,40.259218,black,grey
2a_contig_64,15932,45.894103,black,grey
2a_contig_65,15467,44.104029,black,grey
2a_contig_66,9610,44.812861,black,grey
2a_contig_67,8887,44.213167,black,grey
2a_contig_68,7970,55.162422,black,grey
2a_contig_69,6801,44.758626,black,grey
2a_contig_70,6083,35.266400,black,grey
2a_contig_71,5249,44.922274,black,grey
2a_contig_72,4774,244.505216,black,grey
2a_contig_73,4603,48.602961,black,grey
2a_contig_74,4528,40.014154,black,grey
2a_contig_75,3786,42.153680,black,grey
2a_contig_76,3722,37.582167,black,grey
2a_contig_77,3434,41.918677,black,grey
2a_contig_78,3126,41.440472,black,grey
2a_contig_79,2211,33.819119,black,grey
2a_contig_80,2201,40.182674,black,grey
2a_contig_81,1900,87.015359,black,grey
2a_contig_82,1615,64.801040,black,grey
2a_contig_83,1384,77.269319,black,grey
2a_contig_84,1302,174.477551,black,grey
2a_contig_85,1217,98.985965,black,grey
2a_contig_86,1145,70.292135,black,grey
2a_contig_87,1132,235.613270,black,grey
2a_contig_88,1121,108.655172,black,grey
2a_contig_89,1082,81.210945,black,grey
2a_contig_90,1014,86.391676,black,grey
