ContigId,ContigLength,ContigCoverage,circle,fill
4g_contig_1,390327,62.304072,black,grey
4g_contig_2,323745,77.630677,black,grey
4g_contig_3,293423,71.618311,black,grey
4g_contig_4,268568,68.338499,black,grey
4g_contig_5,244676,63.712096,black,grey
4g_contig_6,243357,70.433052,black,grey
4g_contig_7,241452,59.902123,black,grey
4g_contig_8,226351,71.841104,black,grey
4g_contig_9,225193,68.703873,black,grey
4g_contig_10,204246,58.762354,black,grey
4g_contig_11,172090,62.458553,black,grey
4g_contig_12,169950,65.228017,black,grey
4g_contig_13,165918,64.226741,black,grey
4g_contig_14,165874,69.345959,black,grey
4g_contig_15,159924,66.468373,black,grey
4g_contig_16,157170,66.216318,black,grey
4g_contig_17,149115,74.801755,black,grey
4g_contig_18,130710,64.566235,black,grey
4g_contig_19,123832,74.610157,black,grey
4g_contig_20,121127,72.533548,black,grey
4g_contig_21,117761,66.496729,black,grey
4g_contig_22,115781,62.274710,black,grey
4g_contig_23,111305,78.354066,black,grey
4g_contig_24,107190,67.237077,black,grey
4g_contig_25,95010,65.867538,black,grey
4g_contig_26,94639,63.137635,black,grey
4g_contig_27,94162,65.819025,black,grey
4g_contig_28,90522,71.523467,black,grey
4g_contig_29,87526,60.294526,black,grey
4g_contig_30,82036,71.504838,black,grey
4g_contig_31,80602,68.379336,black,grey
4g_contig_32,79618,64.949309,black,grey
4g_contig_33,77493,75.047755,black,grey
4g_contig_34,70382,74.256426,black,grey
4g_contig_35,65179,66.552932,black,grey
4g_contig_36,62267,70.024248,black,grey
4g_contig_37,61516,65.766793,black,grey
4g_contig_38,61213,72.279083,black,grey
4g_contig_39,53245,71.928491,black,grey
4g_contig_40,50453,76.188006,black,grey
4g_contig_41,47758,73.575974,black,grey
4g_contig_42,43808,64.260685,black,grey
4g_contig_43,43394,66.736870,black,grey
4g_contig_44,38781,86.387815,black,grey
4g_contig_45,38432,66.650737,black,grey
4g_contig_46,35783,66.127262,black,grey
4g_contig_47,28328,69.946975,black,grey
4g_contig_48,26586,91.911200,black,grey
4g_contig_49,26199,74.979213,black,grey
4g_contig_50,24895,72.270489,black,grey
4g_contig_51,24793,75.618304,black,grey
4g_contig_52,23739,72.768532,black,grey
4g_contig_53,23321,61.571803,black,grey
4g_contig_54,22370,73.647333,black,grey
4g_contig_55,21131,65.035955,black,grey
4g_contig_56,18518,65.556098,black,grey
4g_contig_57,18447,68.114861,black,grey
4g_contig_58,17380,78.144599,black,grey
4g_contig_59,13646,75.168177,black,grey
4g_contig_60,9610,70.764397,black,grey
4g_contig_61,8917,68.520701,black,grey
4g_contig_62,6803,65.675439,black,grey
4g_contig_63,6031,29.126302,red,pink
4g_contig_64,5248,65.074840,black,grey
4g_contig_65,4603,75.447857,black,grey
4g_contig_66,4576,403.553012,black,grey
4g_contig_67,4528,77.107841,black,grey
4g_contig_68,4056,4.957778,red,pink
4g_contig_69,3786,70.043408,black,grey
4g_contig_70,3722,53.374486,black,grey
4g_contig_71,3433,2.303635,red,pink
4g_contig_72,3353,161.281136,red,pink
4g_contig_73,3294,9.837426,red,pink
4g_contig_74,3126,74.938996,black,grey
4g_contig_75,2985,11.845598,red,pink
4g_contig_76,2955,49.401668,black,grey
4g_contig_77,2807,2.558974,red,pink
4g_contig_78,2628,1.908663,red,pink
4g_contig_79,2541,2.955763,red,pink
4g_contig_80,2519,2.568796,red,pink
4g_contig_81,2421,3.909556,red,pink
4g_contig_82,2390,6.090791,red,pink
4g_contig_83,2362,2.230635,red,pink
4g_contig_84,2318,29.179830,red,pink
4g_contig_85,2317,5.981696,red,pink
4g_contig_86,2313,2.538014,red,pink
4g_contig_87,2311,1.808863,red,pink
4g_contig_88,2302,2.556854,red,pink
4g_contig_89,2294,2.676139,red,pink
4g_contig_90,2272,2.668337,red,pink
4g_contig_91,2249,1.968232,red,pink
4g_contig_92,2231,1.758589,red,pink
4g_contig_93,2170,4.190635,red,pink
4g_contig_94,2169,2.041109,red,pink
4g_contig_95,2158,2.144161,red,pink
4g_contig_96,2141,2.594961,red,pink
4g_contig_97,2137,3.335922,red,pink
4g_contig_98,2126,7.778917,red,pink
4g_contig_99,2112,2.338575,red,pink
4g_contig_100,2095,2.614965,red,pink
4g_contig_101,2090,3.191257,red,pink
4g_contig_102,2087,2.225871,red,pink
4g_contig_103,2011,3.303516,red,pink
4g_contig_104,2009,2.719979,red,pink
4g_contig_105,1983,2.418678,red,pink
4g_contig_106,1981,2.089286,red,pink
4g_contig_107,1973,3.082806,red,pink
4g_contig_108,1960,4.890069,red,pink
4g_contig_109,1955,2.859957,red,pink
4g_contig_110,1952,2.891200,red,pink
4g_contig_111,1951,1.771612,red,pink
4g_contig_112,1945,3.632762,red,pink
4g_contig_113,1942,1.605362,red,pink
4g_contig_114,1939,2.960795,red,pink
4g_contig_115,1935,2.383208,red,pink
4g_contig_116,1927,2.711351,black,grey
4g_contig_117,1923,2.753521,red,pink
4g_contig_118,1900,142.335710,black,grey
4g_contig_119,1894,2.386901,red,pink
4g_contig_120,1888,1.883490,red,pink
4g_contig_121,1886,2.530680,red,pink
4g_contig_122,1873,2.430958,red,pink
4g_contig_123,1839,2.610102,red,pink
4g_contig_124,1838,2.536627,red,pink
4g_contig_125,1828,3.418618,red,pink
4g_contig_126,1823,2.899198,red,pink
4g_contig_127,1821,3.548739,red,pink
4g_contig_128,1817,2.781034,red,pink
4g_contig_129,1815,2.838895,red,pink
4g_contig_130,1814,2.748993,red,pink
4g_contig_131,1812,3.750432,red,pink
4g_contig_132,1811,2.918685,red,pink
4g_contig_133,1803,1.795481,red,pink
4g_contig_134,1790,2.028605,red,pink
4g_contig_135,1773,2.688679,red,pink
