ContigId,ContigLength,ContigCoverage,circle,fill
8c_contig_1,346559,88.061435,black,grey
8c_contig_2,325568,90.935805,black,grey
8c_contig_3,277527,86.963864,black,grey
8c_contig_4,255136,84.797129,black,grey
8c_contig_5,244675,85.317362,black,grey
8c_contig_6,243365,87.844090,black,grey
8c_contig_7,226351,88.429325,black,grey
8c_contig_8,224068,87.543723,black,grey
8c_contig_9,210405,82.284912,black,grey
8c_contig_10,210361,85.612324,black,grey
8c_contig_11,195842,84.837090,black,grey
8c_contig_12,176008,85.824136,black,grey
8c_contig_13,172090,83.781720,black,grey
8c_contig_14,166366,87.316708,black,grey
8c_contig_15,154384,88.049648,black,grey
8c_contig_16,133402,85.399925,black,grey
8c_contig_17,123834,92.892063,black,grey
8c_contig_18,123286,86.742738,black,grey
8c_contig_19,122633,90.271125,black,grey
8c_contig_20,119371,80.684175,black,grey
8c_contig_21,117086,80.395499,black,grey
8c_contig_22,115778,91.966266,black,grey
8c_contig_23,115244,83.586114,black,grey
8c_contig_24,109439,82.864048,black,grey
8c_contig_25,107191,87.513313,black,grey
8c_contig_26,95010,86.514363,black,grey
8c_contig_27,91517,89.014829,black,grey
8c_contig_28,91362,84.415249,black,grey
8c_contig_29,87525,82.089859,black,grey
8c_contig_30,80603,87.799630,black,grey
8c_contig_31,79618,85.109818,black,grey
8c_contig_32,73467,98.176046,black,grey
8c_contig_33,70957,86.526383,black,grey
8c_contig_34,70377,90.996799,black,grey
8c_contig_35,68260,87.767347,black,grey
8c_contig_36,62267,90.401833,black,grey
8c_contig_37,61516,86.822979,black,grey
8c_contig_38,59576,96.085127,black,grey
8c_contig_39,54952,89.568091,black,grey
8c_contig_40,53010,94.115958,black,grey
8c_contig_41,50453,92.886077,black,grey
8c_contig_42,47910,87.868208,black,grey
8c_contig_43,47756,92.631892,black,grey
8c_contig_44,43807,85.617745,black,grey
8c_contig_45,37937,85.882171,black,grey
8c_contig_46,37480,85.930727,black,grey
8c_contig_47,35650,78.918281,black,grey
8c_contig_48,34040,88.777905,black,grey
8c_contig_49,32750,83.830778,black,grey
8c_contig_50,28328,89.514495,black,grey
8c_contig_51,27211,89.618375,black,grey
8c_contig_52,26586,101.202799,black,grey
8c_contig_53,26199,89.909770,black,grey
8c_contig_54,25960,90.493374,black,grey
8c_contig_55,24895,91.107865,black,grey
8c_contig_56,23739,90.614656,black,grey
8c_contig_57,23321,85.126742,black,grey
8c_contig_58,18518,84.255030,black,grey
8c_contig_59,18447,88.248721,black,grey
8c_contig_60,17788,88.443171,black,grey
8c_contig_61,15440,81.713077,black,grey
8c_contig_62,9610,88.386552,black,grey
8c_contig_63,8921,87.714722,black,grey
8c_contig_64,8848,98.316042,black,grey
8c_contig_65,6801,86.699435,black,grey
8c_contig_66,5249,85.691609,black,grey
8c_contig_67,4603,87.003535,black,grey
8c_contig_68,4528,91.346664,black,grey
8c_contig_69,3786,90.496360,black,grey
8c_contig_70,3722,76.314129,black,grey
8c_contig_71,3432,86.800894,black,grey
8c_contig_72,3126,90.193834,black,grey
8c_contig_73,2362,485.800438,black,grey
8c_contig_74,2114,439.160039,black,grey
8c_contig_75,2052,79.404051,black,grey
8c_contig_76,1900,166.730115,black,grey
8c_contig_77,1703,1.784133,black,grey
8c_contig_78,1615,135.362809,black,grey
8c_contig_79,1409,1.541291,black,grey
8c_contig_80,1384,170.874522,black,grey
8c_contig_81,1330,1963.640862,black,grey
8c_contig_82,1302,352.857143,black,grey
8c_contig_83,1275,186.958264,black,grey
8c_contig_84,1244,1.433590,black,grey
8c_contig_85,1217,158.029825,black,grey
8c_contig_86,1184,179.513098,black,grey
8c_contig_87,1145,140.452247,black,grey
8c_contig_88,1042,1.721244,black,grey
8c_contig_89,1014,184.083244,black,grey
