ContigId,ContigLength,ContigCoverage,circle,fill
4c_contig_1,447009,62.283511,black,grey
4c_contig_2,406926,75.060860,black,grey
4c_contig_3,328055,62.475120,black,grey
4c_contig_4,325327,69.980470,black,grey
4c_contig_5,244666,64.153838,black,grey
4c_contig_6,243365,68.820456,black,grey
4c_contig_7,226351,70.527851,black,grey
4c_contig_8,172045,64.744993,black,grey
4c_contig_9,168307,68.435677,black,grey
4c_contig_10,166043,68.952864,black,grey
4c_contig_11,165883,64.513630,black,grey
4c_contig_12,161300,65.791407,black,grey
4c_contig_13,156332,67.146971,black,grey
4c_contig_14,154384,66.917716,black,grey
4c_contig_15,149115,74.243528,black,grey
4c_contig_16,146530,65.139171,black,grey
4c_contig_17,139493,64.171135,black,grey
4c_contig_18,135100,68.485599,black,grey
4c_contig_19,130678,64.646748,black,grey
4c_contig_20,123832,74.901523,black,grey
4c_contig_21,116302,67.268600,black,grey
4c_contig_22,115778,73.329565,black,grey
4c_contig_23,112468,81.391731,black,grey
4c_contig_24,107190,66.912942,black,grey
4c_contig_25,104426,65.456181,black,grey
4c_contig_26,95290,72.069476,black,grey
4c_contig_27,95010,66.772313,black,grey
4c_contig_28,94639,64.610065,black,grey
4c_contig_29,91518,71.462090,black,grey
4c_contig_30,80604,68.715238,black,grey
4c_contig_31,79618,65.565759,black,grey
4c_contig_32,75867,61.679258,black,grey
4c_contig_33,68219,68.403907,black,grey
4c_contig_34,66386,67.336003,black,grey
4c_contig_35,65062,67.660783,black,grey
4c_contig_36,62267,69.012816,black,grey
4c_contig_37,61516,66.902928,black,grey
4c_contig_38,59560,67.760469,black,grey
4c_contig_39,54926,69.472716,black,grey
4c_contig_40,53147,73.969192,black,grey
4c_contig_41,50453,75.071979,black,grey
4c_contig_42,47759,76.048236,black,grey
4c_contig_43,43760,65.830231,black,grey
4c_contig_44,39260,66.020825,black,grey
4c_contig_45,38781,80.222509,black,grey
4c_contig_46,35837,65.956376,black,grey
4c_contig_47,29320,67.486578,black,grey
4c_contig_48,28328,74.005522,black,grey
4c_contig_49,26586,94.143159,black,grey
4c_contig_50,26199,73.243588,black,grey
4c_contig_51,23739,72.430226,black,grey
4c_contig_52,22661,72.223388,black,grey
4c_contig_53,21772,67.034201,black,grey
4c_contig_54,18518,67.821647,black,grey
4c_contig_55,18447,71.343332,black,grey
4c_contig_56,17369,81.638850,black,grey
4c_contig_57,15466,66.905062,black,grey
4c_contig_58,10105,66.284304,black,grey
4c_contig_59,9610,76.204658,black,grey
4c_contig_60,8923,69.195908,black,grey
4c_contig_61,6801,69.423409,black,grey
4c_contig_62,5248,71.792883,black,grey
4c_contig_63,4669,69.603876,black,grey
4c_contig_64,4603,78.626823,black,grey
4c_contig_65,4528,78.948326,black,grey
4c_contig_66,3786,75.307091,black,grey
4c_contig_67,3722,63.195062,black,grey
4c_contig_68,3126,80.806166,black,grey
4c_contig_69,2956,57.521362,black,grey
4c_contig_70,2894,52.965566,black,grey
4c_contig_71,2407,495.493133,black,grey
4c_contig_72,1900,141.652770,black,grey
4c_contig_73,1855,70.141170,black,grey
4c_contig_74,1644,433.940013,black,grey
4c_contig_75,1615,101.029259,black,grey
4c_contig_76,1384,128.940321,black,grey
4c_contig_77,1302,277.546122,black,grey
4c_contig_78,1217,135.961404,black,grey
4c_contig_79,1184,135.291780,black,grey
4c_contig_80,1178,161.412352,black,grey
4c_contig_81,1145,111.466292,black,grey
4c_contig_82,1014,150.993597,black,grey
