ContigId,ContigLength,ContigCoverage,circle,fill
4f_contig_1,446887,31.196003,black,grey
4f_contig_2,390306,31.381209,black,grey
4f_contig_3,266892,41.843341,black,grey
4f_contig_4,264209,35.814339,black,grey
4f_contig_5,258939,34.062361,black,grey
4f_contig_6,243524,31.836264,black,grey
4f_contig_7,226351,34.111201,black,grey
4f_contig_8,216215,34.619993,black,grey
4f_contig_9,200055,36.036254,black,grey
4f_contig_10,175516,32.866318,black,grey
4f_contig_11,172090,32.401586,black,grey
4f_contig_12,161584,35.308593,black,grey
4f_contig_13,161341,32.810540,black,grey
4f_contig_14,154384,34.416637,black,grey
4f_contig_15,147691,35.370771,black,grey
4f_contig_16,139493,32.665160,black,grey
4f_contig_17,130675,32.947603,black,grey
4f_contig_18,123834,36.446456,black,grey
4f_contig_19,116344,33.902019,black,grey
4f_contig_20,115778,35.249816,black,grey
4f_contig_21,111327,41.294328,black,grey
4f_contig_22,107190,34.210497,black,grey
4f_contig_23,95802,33.505531,black,grey
4f_contig_24,95066,35.764699,black,grey
4f_contig_25,95010,34.461789,black,grey
4f_contig_26,94639,32.724308,black,grey
4f_contig_27,93616,33.045853,black,grey
4f_contig_28,91517,37.217301,black,grey
4f_contig_29,89776,32.402100,black,grey
4f_contig_30,87676,31.392973,black,grey
4f_contig_31,71989,34.787365,black,grey
4f_contig_32,69265,30.872825,black,grey
4f_contig_33,68201,34.314500,black,grey
4f_contig_34,67653,33.306573,black,grey
4f_contig_35,65077,34.303262,black,grey
4f_contig_36,62267,34.817334,black,grey
4f_contig_37,61516,33.876723,black,grey
4f_contig_38,61245,35.684704,black,grey
4f_contig_39,57030,35.758889,black,grey
4f_contig_40,56467,34.966962,black,grey
4f_contig_41,55712,36.125353,black,grey
4f_contig_42,53071,37.865438,black,grey
4f_contig_43,53027,35.807007,black,grey
4f_contig_44,43808,34.393199,black,grey
4f_contig_45,38794,40.261281,black,grey
4f_contig_46,38781,43.241241,black,grey
4f_contig_47,32008,35.498575,black,grey
4f_contig_48,29353,35.957713,black,grey
4f_contig_49,28784,33.062215,black,grey
4f_contig_50,28328,39.956568,black,grey
4f_contig_51,26586,51.253235,black,grey
4f_contig_52,26199,34.559643,black,grey
4f_contig_53,23739,37.615079,black,grey
4f_contig_54,22696,35.749237,black,grey
4f_contig_55,21772,34.637474,black,grey
4f_contig_56,21236,36.544213,black,grey
4f_contig_57,18518,35.197549,black,grey
4f_contig_58,18447,39.322047,black,grey
4f_contig_59,17381,44.395515,black,grey
4f_contig_60,15468,39.588461,black,grey
4f_contig_61,10956,30.310690,black,grey
4f_contig_62,9610,45.604007,black,grey
4f_contig_63,9053,43.169898,black,grey
4f_contig_64,8887,37.986720,black,grey
4f_contig_65,8689,34.166860,black,grey
4f_contig_66,7148,36.477867,black,grey
4f_contig_67,5248,38.529685,black,grey
4f_contig_68,4810,32.970420,black,grey
4f_contig_69,4603,42.366991,black,grey
4f_contig_70,4528,40.708605,black,grey
4f_contig_71,4464,36.911101,black,grey
4f_contig_72,4166,4.283933,black,grey
4f_contig_73,4006,39.814711,black,grey
4f_contig_74,3786,40.679159,black,grey
4f_contig_75,3237,282.580696,black,grey
4f_contig_76,3235,21.211843,black,grey
4f_contig_77,3126,39.838964,black,grey
4f_contig_78,2884,40.262202,black,grey
4f_contig_79,2605,3.388054,black,grey
4f_contig_80,1900,73.360395,black,grey
4f_contig_81,1384,74.297628,black,grey
4f_contig_82,1302,148.537143,black,grey
4f_contig_83,1217,73.363158,black,grey
4f_contig_84,1184,64.794038,black,grey
4f_contig_85,1145,50.983146,black,grey
4f_contig_86,1121,84.084291,black,grey
4f_contig_87,1108,302.155189,black,grey
4f_contig_88,1014,66.964781,black,grey
