ContigId,ContigLength,ContigCoverage,circle,fill
3g_contig_1,390319,44.461865,black,grey
3g_contig_2,293930,51.645449,black,grey
3g_contig_3,277483,46.567349,black,grey
3g_contig_4,244667,45.063425,black,grey
3g_contig_5,241452,43.793997,black,grey
3g_contig_6,232803,49.874952,black,grey
3g_contig_7,204248,41.935064,black,grey
3g_contig_8,195719,45.653689,black,grey
3g_contig_9,191436,54.815682,black,grey
3g_contig_10,187169,47.258071,black,grey
3g_contig_11,172090,44.693296,black,grey
3g_contig_12,161559,48.165492,black,grey
3g_contig_13,156175,48.711271,black,grey
3g_contig_14,154384,46.859844,black,grey
3g_contig_15,137623,46.465655,black,grey
3g_contig_16,137460,50.304179,black,grey
3g_contig_17,135076,47.291573,black,grey
3g_contig_18,124839,48.433089,black,grey
3g_contig_19,123834,51.016710,black,grey
3g_contig_20,121151,49.172250,black,grey
3g_contig_21,115244,44.837219,black,grey
3g_contig_22,113736,47.853096,black,grey
3g_contig_23,111345,53.539661,black,grey
3g_contig_24,107190,46.152773,black,grey
3g_contig_25,97057,45.638224,black,grey
3g_contig_26,94638,45.063356,black,grey
3g_contig_27,91517,49.825547,black,grey
3g_contig_28,87775,43.755490,black,grey
3g_contig_29,80602,48.361490,black,grey
3g_contig_30,79618,46.175092,black,grey
3g_contig_31,76973,49.777323,black,grey
3g_contig_32,72934,46.805290,black,grey
3g_contig_33,69381,51.495368,black,grey
3g_contig_34,62267,48.632867,black,grey
3g_contig_35,61516,46.958251,black,grey
3g_contig_36,60666,47.259998,black,grey
3g_contig_37,60312,49.186918,black,grey
3g_contig_38,59871,45.039168,black,grey
3g_contig_39,58519,46.998597,black,grey
3g_contig_40,54882,48.178798,black,grey
3g_contig_41,50453,50.664324,black,grey
3g_contig_42,48307,47.789094,black,grey
3g_contig_43,47758,53.154149,black,grey
3g_contig_44,46153,46.729360,black,grey
3g_contig_45,43782,43.730351,black,grey
3g_contig_46,43712,45.298407,black,grey
3g_contig_47,38784,61.271424,black,grey
3g_contig_48,38659,46.239127,black,grey
3g_contig_49,38070,50.441871,black,grey
3g_contig_50,36977,47.106314,black,grey
3g_contig_51,32020,49.088063,black,grey
3g_contig_52,28825,48.417803,black,grey
3g_contig_53,28328,51.871615,black,grey
3g_contig_54,27222,50.153030,black,grey
3g_contig_55,26586,63.092648,black,grey
3g_contig_56,26199,50.749675,black,grey
3g_contig_57,24895,49.297002,black,grey
3g_contig_58,23739,50.337081,black,grey
3g_contig_59,23321,45.336302,black,grey
3g_contig_60,21772,45.742567,black,grey
3g_contig_61,21276,45.331384,black,grey
3g_contig_62,21263,49.864628,black,grey
3g_contig_63,20638,45.729439,black,grey
3g_contig_64,18518,47.453880,black,grey
3g_contig_65,18447,50.446162,black,grey
3g_contig_66,17377,54.900867,black,grey
3g_contig_67,16294,46.541530,black,grey
3g_contig_68,15466,46.408409,black,grey
3g_contig_69,11811,56.962758,black,grey
3g_contig_70,9610,53.133641,black,grey
3g_contig_71,8869,50.353389,black,grey
3g_contig_72,6802,48.292639,black,grey
3g_contig_73,6313,56.126363,black,grey
3g_contig_74,5936,49.431473,black,grey
3g_contig_75,4821,46.732926,black,grey
3g_contig_76,4768,45.188446,black,grey
3g_contig_77,4603,53.209015,black,grey
3g_contig_78,4528,54.600315,black,grey
3g_contig_79,3866,58.917656,black,grey
3g_contig_80,3786,50.193044,black,grey
3g_contig_81,3722,38.790123,black,grey
3g_contig_82,3126,52.143982,black,grey
3g_contig_83,1900,99.260011,black,grey
3g_contig_84,1741,315.233173,black,grey
3g_contig_85,1615,76.022107,black,grey
3g_contig_86,1384,91.784239,black,grey
3g_contig_87,1367,289.037984,black,grey
3g_contig_88,1302,198.243265,black,grey
3g_contig_89,1241,98.617698,black,grey
3g_contig_90,1217,95.831579,black,grey
3g_contig_91,1184,96.011743,black,grey
3g_contig_92,1145,72.623596,black,grey
3g_contig_93,1132,306.654976,black,grey
3g_contig_94,1014,100.800427,black,grey
