ContigId,ContigLength,ContigCoverage,circle,fill
3f_contig_1,446705,78.718269,black,grey
3f_contig_2,390361,79.744545,black,grey
3f_contig_3,293487,88.449698,black,grey
3f_contig_4,286302,92.341190,black,grey
3f_contig_5,244666,81.544730,black,grey
3f_contig_6,243327,89.112761,black,grey
3f_contig_7,226385,85.046547,black,grey
3f_contig_8,222702,86.070765,black,grey
3f_contig_9,178595,91.099525,black,grey
3f_contig_10,175705,84.712711,black,grey
3f_contig_11,169950,83.556663,black,grey
3f_contig_12,166221,81.811537,black,grey
3f_contig_13,166046,85.183450,black,grey
3f_contig_14,149116,89.228900,black,grey
3f_contig_15,139493,85.467629,black,grey
3f_contig_16,135076,83.402440,black,grey
3f_contig_17,133501,96.412265,black,grey
3f_contig_18,130899,87.281038,black,grey
3f_contig_19,123832,89.297871,black,grey
3f_contig_20,121053,104.301002,black,grey
3f_contig_21,116320,84.912760,black,grey
3f_contig_22,115778,88.692924,black,grey
3f_contig_23,112468,104.435720,black,grey
3f_contig_24,107196,83.348995,black,grey
3f_contig_25,105814,84.047126,black,grey
3f_contig_26,94636,85.738407,black,grey
3f_contig_27,91518,94.485275,black,grey
3f_contig_28,88580,86.922285,black,grey
3f_contig_29,87433,79.978513,black,grey
3f_contig_30,87135,82.666016,black,grey
3f_contig_31,81592,82.774851,black,grey
3f_contig_32,80602,92.449016,black,grey
3f_contig_33,79633,83.224722,black,grey
3f_contig_34,79618,81.393206,black,grey
3f_contig_35,75832,88.615946,black,grey
3f_contig_36,68181,88.473614,black,grey
3f_contig_37,65091,89.437813,black,grey
3f_contig_38,62267,87.660154,black,grey
3f_contig_39,61515,82.890768,black,grey
3f_contig_40,56471,89.815441,black,grey
3f_contig_41,53480,86.326199,black,grey
3f_contig_42,52970,97.380977,black,grey
3f_contig_43,50453,91.305542,black,grey
3f_contig_44,47758,95.076467,black,grey
3f_contig_45,44510,86.266469,black,grey
3f_contig_46,44089,78.407525,black,grey
3f_contig_47,43806,81.429349,black,grey
3f_contig_48,35869,83.234829,black,grey
3f_contig_49,32011,88.034196,black,grey
3f_contig_50,26199,87.377383,black,grey
3f_contig_51,24938,91.806967,black,grey
3f_contig_52,23739,93.663427,black,grey
3f_contig_53,22721,92.461314,black,grey
3f_contig_54,21772,81.001890,black,grey
3f_contig_55,19474,91.960716,black,grey
3f_contig_56,18913,126.705882,black,grey
3f_contig_57,18518,91.041484,black,grey
3f_contig_58,17377,106.638613,black,grey
3f_contig_59,16936,83.937897,black,grey
3f_contig_60,13572,81.770878,black,grey
3f_contig_61,9610,90.208749,black,grey
3f_contig_62,8931,87.706347,black,grey
3f_contig_63,7827,101.641677,black,grey
3f_contig_64,6906,97.125055,black,grey
3f_contig_65,6803,85.891317,black,grey
3f_contig_66,5248,80.179849,black,grey
3f_contig_67,4603,86.794741,black,grey
3f_contig_68,4528,100.593799,black,grey
3f_contig_69,4398,92.552418,black,grey
3f_contig_70,3786,102.448099,black,grey
3f_contig_71,3722,65.566255,black,grey
3f_contig_72,3548,92.091040,black,grey
3f_contig_73,3126,98.834700,black,grey
3f_contig_74,2949,63.565111,black,grey
3f_contig_75,1900,179.085573,black,grey
3f_contig_76,1644,524.009572,black,grey
3f_contig_77,1536,551.190541,black,grey
3f_contig_78,1503,553.100982,black,grey
3f_contig_79,1482,62.398577,black,grey
3f_contig_80,1384,163.592961,black,grey
3f_contig_81,1302,364.995918,black,grey
3f_contig_82,1217,164.643860,black,grey
3f_contig_83,1184,180.888889,black,grey
3f_contig_84,1173,2779.250000,black,grey
3f_contig_85,1145,138.817416,black,grey
3f_contig_86,1121,209.894636,black,grey
3f_contig_87,1014,186.827108,black,grey
