ContigId,ContigLength,ContigCoverage,circle,fill
2e_contig_1,446705,54.592630,black,grey
2e_contig_2,325636,57.222854,black,grey
2e_contig_3,311991,60.358628,black,grey
2e_contig_4,293465,62.473152,black,grey
2e_contig_5,277416,60.461504,black,grey
2e_contig_6,244567,58.430574,black,grey
2e_contig_7,173164,59.615136,black,grey
2e_contig_8,169950,62.348225,black,grey
2e_contig_9,166046,62.210250,black,grey
2e_contig_10,165897,58.065903,black,grey
2e_contig_11,149115,59.824313,black,grey
2e_contig_12,141795,57.441673,black,grey
2e_contig_13,136829,62.966560,black,grey
2e_contig_14,135076,62.464574,black,grey
2e_contig_15,130708,58.360473,black,grey
2e_contig_16,123832,64.005470,black,grey
2e_contig_17,121205,62.304257,black,grey
2e_contig_18,119367,67.921997,black,grey
2e_contig_19,115778,58.992455,black,grey
2e_contig_20,111304,68.143877,black,grey
2e_contig_21,108578,61.415803,black,grey
2e_contig_22,107191,60.481963,black,grey
2e_contig_23,106595,59.564224,black,grey
2e_contig_24,105825,64.559093,black,grey
2e_contig_25,103291,71.422549,black,grey
2e_contig_26,100125,63.266572,black,grey
2e_contig_27,98145,58.426510,black,grey
2e_contig_28,95434,56.897417,black,grey
2e_contig_29,95010,61.645002,black,grey
2e_contig_30,94639,58.149352,black,grey
2e_contig_31,88854,61.497190,black,grey
2e_contig_32,88268,55.861369,black,grey
2e_contig_33,84693,62.915004,black,grey
2e_contig_34,80602,62.327352,black,grey
2e_contig_35,79618,59.278284,black,grey
2e_contig_36,70377,61.537639,black,grey
2e_contig_37,65077,60.253462,black,grey
2e_contig_38,62267,59.049429,black,grey
2e_contig_39,61516,61.278390,black,grey
2e_contig_40,60883,61.704700,black,grey
2e_contig_41,57212,63.755474,black,grey
2e_contig_42,54931,61.794199,black,grey
2e_contig_43,50453,57.217643,black,grey
2e_contig_44,47757,70.008389,black,grey
2e_contig_45,43760,61.136827,black,grey
2e_contig_46,38785,54.583549,black,grey
2e_contig_47,35782,60.204761,black,grey
2e_contig_48,32024,62.787022,black,grey
2e_contig_49,28763,59.126926,black,grey
2e_contig_50,28328,68.608722,black,grey
2e_contig_51,27913,64.906668,black,grey
2e_contig_52,27257,65.230132,black,grey
2e_contig_53,26586,82.645517,black,grey
2e_contig_54,26199,60.077253,black,grey
2e_contig_55,24895,60.178862,black,grey
2e_contig_56,23739,65.414166,black,grey
2e_contig_57,21772,60.287808,black,grey
2e_contig_58,21294,64.808974,black,grey
2e_contig_59,20236,62.167816,black,grey
2e_contig_60,19284,61.582184,black,grey
2e_contig_61,18518,60.292121,black,grey
2e_contig_62,18447,64.996897,black,grey
2e_contig_63,17380,72.344102,black,grey
2e_contig_64,16866,59.554530,black,grey
2e_contig_65,15450,57.147531,black,grey
2e_contig_66,14224,59.240616,black,grey
2e_contig_67,9610,71.350677,black,grey
2e_contig_68,8887,63.780250,black,grey
2e_contig_69,6803,64.321737,black,grey
2e_contig_70,5248,65.763682,black,grey
2e_contig_71,4603,65.885992,black,grey
2e_contig_72,4528,69.936194,black,grey
2e_contig_73,3786,67.580210,black,grey
2e_contig_74,3722,53.253224,black,grey
2e_contig_75,3126,66.870449,black,grey
2e_contig_76,2934,53.215961,black,grey
2e_contig_77,1907,84.242623,black,grey
2e_contig_78,1900,123.992869,black,grey
2e_contig_79,1615,100.342003,black,grey
2e_contig_80,1384,124.978577,black,grey
2e_contig_81,1329,361.382588,black,grey
2e_contig_82,1302,259.127347,black,grey
2e_contig_83,1284,439.477216,black,grey
2e_contig_84,1241,135.560997,black,grey
2e_contig_85,1217,132.085965,black,grey
2e_contig_86,1184,121.471545,black,grey
2e_contig_87,1145,100.900749,black,grey
2e_contig_88,1139,1383.181733,black,grey
2e_contig_89,1014,123.115261,black,grey
