ContigId,ContigLength,ContigCoverage,circle,fill
1c_contig_1,437673,36.382935,black,grey
1c_contig_2,293415,38.754219,black,grey
1c_contig_3,244402,39.627549,black,grey
1c_contig_4,202793,40.642174,black,grey
1c_contig_5,202630,39.149200,black,grey
1c_contig_6,185350,40.438143,black,grey
1c_contig_7,176327,37.744346,black,grey
1c_contig_8,161336,38.821641,black,grey
1c_contig_9,161294,39.463940,black,grey
1c_contig_10,157929,39.152618,black,grey
1c_contig_11,154384,42.300978,black,grey
1c_contig_12,149115,37.992136,black,grey
1c_contig_13,147650,40.548352,black,grey
1c_contig_14,146732,38.666298,black,grey
1c_contig_15,141812,38.699390,black,grey
1c_contig_16,139493,37.691384,black,grey
1c_contig_17,135611,37.254283,black,grey
1c_contig_18,131537,39.015001,black,grey
1c_contig_19,130696,37.577749,black,grey
1c_contig_20,123834,41.367454,black,grey
1c_contig_21,121190,38.119211,black,grey
1c_contig_22,121053,44.515168,black,grey
1c_contig_23,116314,40.572494,black,grey
1c_contig_24,115778,37.610928,black,grey
1c_contig_25,115471,39.548772,black,grey
1c_contig_26,110693,40.988248,black,grey
1c_contig_27,107196,38.486823,black,grey
1c_contig_28,95814,38.518441,black,grey
1c_contig_29,95010,40.434686,black,grey
1c_contig_30,93060,37.299356,black,grey
1c_contig_31,84635,40.476277,black,grey
1c_contig_32,81237,36.738960,black,grey
1c_contig_33,80603,39.686921,black,grey
1c_contig_34,79618,38.982298,black,grey
1c_contig_35,78598,36.544695,black,grey
1c_contig_36,75343,37.575027,black,grey
1c_contig_37,66222,36.164412,black,grey
1c_contig_38,63600,39.070431,black,grey
1c_contig_39,62267,38.351455,black,grey
1c_contig_40,61516,39.937662,black,grey
1c_contig_41,59828,39.212448,black,grey
1c_contig_42,58384,42.392011,black,grey
1c_contig_43,54955,40.769707,black,grey
1c_contig_44,50629,40.073528,black,grey
1c_contig_45,50453,35.193564,black,grey
1c_contig_46,47792,47.283286,black,grey
1c_contig_47,44089,21.867127,black,grey
1c_contig_48,43808,40.251469,black,grey
1c_contig_49,37521,37.400812,black,grey
1c_contig_50,35824,39.312642,black,grey
1c_contig_51,32808,37.944670,black,grey
1c_contig_52,28427,22.711570,black,grey
1c_contig_53,28328,45.455418,black,grey
1c_contig_54,26199,38.649070,black,grey
1c_contig_55,24895,38.754291,black,grey
1c_contig_56,24731,42.725846,black,grey
1c_contig_57,24517,41.498813,black,grey
1c_contig_58,23739,41.982039,black,grey
1c_contig_59,22678,40.991947,black,grey
1c_contig_60,21772,40.437290,black,grey
1c_contig_61,21434,42.480124,black,grey
1c_contig_62,19107,43.729427,black,grey
1c_contig_63,18910,52.457548,black,grey
1c_contig_64,18518,38.330785,black,grey
1c_contig_65,18258,71.588967,black,grey
1c_contig_66,17377,45.496185,black,grey
1c_contig_67,15466,41.904997,black,grey
1c_contig_68,14528,38.566120,black,grey
1c_contig_69,13679,40.406558,black,grey
1c_contig_70,11769,42.177044,black,grey
1c_contig_71,9610,45.047414,black,grey
1c_contig_72,9110,44.011845,black,grey
1c_contig_73,8899,40.587849,black,grey
1c_contig_74,8823,19.491996,black,grey
1c_contig_75,7826,45.857917,black,grey
1c_contig_76,6909,45.640662,black,grey
1c_contig_77,6801,42.082391,black,grey
1c_contig_78,5440,39.909566,black,grey
1c_contig_79,5248,43.726552,black,grey
1c_contig_80,4828,38.910124,black,grey
1c_contig_81,4725,40.831756,black,grey
1c_contig_82,4603,42.211887,black,grey
1c_contig_83,4577,40.529333,black,grey
1c_contig_84,4120,22.550334,black,grey
1c_contig_85,4006,37.284805,black,grey
1c_contig_86,3786,44.191426,black,grey
1c_contig_87,3126,39.454575,black,grey
1c_contig_88,2880,39.535498,black,grey
1c_contig_89,2842,34.457143,black,grey
1c_contig_90,2362,257.286214,black,grey
1c_contig_91,2312,227.318121,black,grey
1c_contig_92,2182,46.765321,black,grey
1c_contig_93,1900,78.823917,black,grey
1c_contig_94,1615,61.553966,black,grey
1c_contig_95,1495,41.279972,black,grey
1c_contig_96,1384,76.690130,black,grey
1c_contig_97,1330,1262.326417,black,grey
1c_contig_98,1314,37.651576,black,grey
1c_contig_99,1302,169.829388,black,grey
1c_contig_100,1217,81.271053,black,grey
1c_contig_101,1184,81.467931,black,grey
1c_contig_102,1173,89.560219,black,grey
1c_contig_103,1145,58.042135,black,grey
1c_contig_104,1132,232.624645,black,grey
1c_contig_105,1121,90.374521,black,grey
1c_contig_106,1014,76.940235,black,grey
