ContigId,ContigLength,ContigCoverage,circle,fill
4a_contig_1,446709,61.471496,black,grey
4a_contig_2,390319,64.468991,black,grey
4a_contig_3,311863,72.436867,black,grey
4a_contig_4,282561,82.528133,black,grey
4a_contig_5,244397,66.554809,black,grey
4a_contig_6,226385,68.525850,black,grey
4a_contig_7,224942,74.667547,black,grey
4a_contig_8,200036,75.528978,black,grey
4a_contig_9,185903,78.103339,black,grey
4a_contig_10,175337,71.426766,black,grey
4a_contig_11,165834,74.623889,black,grey
4a_contig_12,159836,71.444113,black,grey
4a_contig_13,154384,70.971524,black,grey
4a_contig_14,139493,65.765716,black,grey
4a_contig_15,130764,66.607298,black,grey
4a_contig_16,121053,94.915339,black,grey
4a_contig_17,116319,72.463043,black,grey
4a_contig_18,115778,75.144139,black,grey
4a_contig_19,112952,74.685156,black,grey
4a_contig_20,111304,89.593084,black,grey
4a_contig_21,110702,73.803525,black,grey
4a_contig_22,107196,71.323304,black,grey
4a_contig_23,105634,69.960183,black,grey
4a_contig_24,101742,76.227246,black,grey
4a_contig_25,96927,68.463314,black,grey
4a_contig_26,95010,71.900530,black,grey
4a_contig_27,94636,65.384257,black,grey
4a_contig_28,91516,79.521583,black,grey
4a_contig_29,88382,71.854799,black,grey
4a_contig_30,82623,77.584365,black,grey
4a_contig_31,80604,74.305525,black,grey
4a_contig_32,79049,61.769450,black,grey
4a_contig_33,78598,64.229162,black,grey
4a_contig_34,70535,89.145690,black,grey
4a_contig_35,69058,65.563184,black,grey
4a_contig_36,68243,75.257562,black,grey
4a_contig_37,62267,73.925149,black,grey
4a_contig_38,61516,71.240759,black,grey
4a_contig_39,59742,69.987061,black,grey
4a_contig_40,56531,76.209409,black,grey
4a_contig_41,52914,82.600110,black,grey
4a_contig_42,47792,85.433197,black,grey
4a_contig_43,46037,64.958464,black,grey
4a_contig_44,44088,73.342096,black,grey
4a_contig_45,43760,72.098002,black,grey
4a_contig_46,41366,69.068662,black,grey
4a_contig_47,37012,87.755544,black,grey
4a_contig_48,36535,80.729058,black,grey
4a_contig_49,35846,71.087422,black,grey
4a_contig_50,32399,73.820556,black,grey
4a_contig_51,28825,73.884305,black,grey
4a_contig_52,28328,84.518353,black,grey
4a_contig_53,27228,78.480166,black,grey
4a_contig_54,26915,74.076459,black,grey
4a_contig_55,26199,72.089503,black,grey
4a_contig_56,23739,81.225213,black,grey
4a_contig_57,18913,112.934646,black,grey
4a_contig_58,18518,71.942628,black,grey
4a_contig_59,18258,114.951983,black,grey
4a_contig_60,17377,96.563121,black,grey
4a_contig_61,15857,74.641635,black,grey
4a_contig_62,15466,72.404120,black,grey
4a_contig_63,14896,69.692692,black,grey
4a_contig_64,13603,76.736581,black,grey
4a_contig_65,9610,91.480122,black,grey
4a_contig_66,8865,82.224738,black,grey
4a_contig_67,8822,70.222070,black,grey
4a_contig_68,7828,97.490388,black,grey
4a_contig_69,6953,73.771233,black,grey
4a_contig_70,6906,90.058720,black,grey
4a_contig_71,6801,79.717281,black,grey
4a_contig_72,5440,77.517994,black,grey
4a_contig_73,5248,78.002514,black,grey
4a_contig_74,4603,80.348652,black,grey
4a_contig_75,4576,545.252056,black,grey
4a_contig_76,4528,88.954617,black,grey
4a_contig_77,3786,82.405500,black,grey
4a_contig_78,3735,71.695735,black,grey
4a_contig_79,3126,82.505740,black,grey
4a_contig_80,2898,70.780220,black,grey
4a_contig_81,1900,137.260011,black,grey
4a_contig_82,1494,59.774171,black,grey
4a_contig_83,1384,155.902066,black,grey
4a_contig_84,1302,311.422857,black,grey
4a_contig_85,1217,143.754386,black,grey
4a_contig_86,1184,140.693767,black,grey
4a_contig_87,1145,107.130150,black,grey
4a_contig_88,1121,187.307471,black,grey
4a_contig_89,1014,153.541089,black,grey
