ContigId,ContigLength,ContigCoverage,circle,fill
1j_contig_1,446705,52.392438,black,grey
1j_contig_2,390361,58.119521,black,grey
1j_contig_3,311156,55.785215,black,grey
1j_contig_4,293368,58.172852,black,grey
1j_contig_5,242926,57.910455,black,grey
1j_contig_6,193118,56.676229,black,grey
1j_contig_7,175695,59.594307,black,grey
1j_contig_8,166029,58.466032,black,grey
1j_contig_9,165877,57.941363,black,grey
1j_contig_10,158796,59.515597,black,grey
1j_contig_11,156296,60.336009,black,grey
1j_contig_12,154384,62.626977,black,grey
1j_contig_13,149115,56.703874,black,grey
1j_contig_14,141772,58.682734,black,grey
1j_contig_15,139493,54.943012,black,grey
1j_contig_16,132696,61.874867,black,grey
1j_contig_17,126798,60.473939,black,grey
1j_contig_18,123834,63.027320,black,grey
1j_contig_19,121047,69.232587,black,grey
1j_contig_20,115778,57.546650,black,grey
1j_contig_21,111346,62.393892,black,grey
1j_contig_22,107196,58.840075,black,grey
1j_contig_23,105814,55.204176,black,grey
1j_contig_24,105617,61.424910,black,grey
1j_contig_25,95010,60.097764,black,grey
1j_contig_26,94636,56.078364,black,grey
1j_contig_27,91516,57.423474,black,grey
1j_contig_28,84680,61.813884,black,grey
1j_contig_29,81928,57.833967,black,grey
1j_contig_30,80604,59.507445,black,grey
1j_contig_31,80002,53.946275,black,grey
1j_contig_32,79618,58.358381,black,grey
1j_contig_33,78763,50.329957,black,grey
1j_contig_34,75277,55.761423,black,grey
1j_contig_35,74302,62.934470,black,grey
1j_contig_36,72917,60.247694,black,grey
1j_contig_37,68190,55.140179,black,grey
1j_contig_38,66500,57.165726,black,grey
1j_contig_39,64276,59.317949,black,grey
1j_contig_40,63552,60.548058,black,grey
1j_contig_41,62267,58.689307,black,grey
1j_contig_42,61516,60.337164,black,grey
1j_contig_43,54955,61.293998,black,grey
1j_contig_44,52952,63.091745,black,grey
1j_contig_45,51708,56.807093,black,grey
1j_contig_46,50453,52.585299,black,grey
1j_contig_47,46555,59.834868,black,grey
1j_contig_48,46079,70.419569,black,grey
1j_contig_49,44639,54.306337,black,grey
1j_contig_50,44283,63.240284,black,grey
1j_contig_51,44089,50.825207,black,grey
1j_contig_52,43711,59.813494,black,grey
1j_contig_53,37104,61.477489,black,grey
1j_contig_54,35853,59.515010,black,grey
1j_contig_55,28328,66.622739,black,grey
1j_contig_56,26199,61.925771,black,grey
1j_contig_57,24895,60.896930,black,grey
1j_contig_58,23739,64.386823,black,grey
1j_contig_59,22710,64.140768,black,grey
1j_contig_60,18910,83.104020,black,grey
1j_contig_61,18518,56.768397,black,grey
1j_contig_62,17377,67.359306,black,grey
1j_contig_63,17124,54.159324,black,grey
1j_contig_64,15466,59.751186,black,grey
1j_contig_65,9610,64.347635,black,grey
1j_contig_66,8823,46.075577,black,grey
1j_contig_67,8528,64.481481,black,grey
1j_contig_68,7735,71.034996,black,grey
1j_contig_69,6908,67.536671,black,grey
1j_contig_70,6801,61.354253,black,grey
1j_contig_71,5248,60.807774,black,grey
1j_contig_72,4603,64.900574,black,grey
1j_contig_73,4577,61.282667,black,grey
1j_contig_74,4528,61.622557,black,grey
1j_contig_75,4006,49.757699,black,grey
1j_contig_76,3955,331.990201,black,grey
1j_contig_77,3786,62.583446,black,grey
1j_contig_78,3126,60.001640,black,grey
1j_contig_79,2878,50.365227,black,grey
1j_contig_80,2875,49.955683,black,grey
1j_contig_81,1900,121.592979,black,grey
1j_contig_82,1834,53.571429,black,grey
1j_contig_83,1615,91.384265,black,grey
1j_contig_84,1384,120.206580,black,grey
1j_contig_85,1302,256.182857,black,grey
1j_contig_86,1217,124.779825,black,grey
1j_contig_87,1184,121.434508,black,grey
1j_contig_88,1145,101.123596,black,grey
1j_contig_89,1121,138.925287,black,grey
1j_contig_90,1014,322.949840,black,grey
1j_contig_91,1014,118.331910,black,grey
