ContigId,ContigLength,ContigCoverage,circle,fill
4h_contig_1,427017,52.577266,black,grey
4h_contig_2,293411,56.572613,black,grey
4h_contig_3,277482,54.571237,black,grey
4h_contig_4,243351,56.525284,black,grey
4h_contig_5,242422,52.343733,black,grey
4h_contig_6,227020,55.480240,black,grey
4h_contig_7,224039,57.797216,black,grey
4h_contig_8,223792,55.450444,black,grey
4h_contig_9,202574,58.431982,black,grey
4h_contig_10,189238,53.381939,black,grey
4h_contig_11,172090,56.286519,black,grey
4h_contig_12,169950,55.730599,black,grey
4h_contig_13,165981,53.277263,black,grey
4h_contig_14,149115,57.359673,black,grey
4h_contig_15,149017,55.511636,black,grey
4h_contig_16,147989,53.514306,black,grey
4h_contig_17,139493,56.500057,black,grey
4h_contig_18,135076,56.961252,black,grey
4h_contig_19,123834,58.251743,black,grey
4h_contig_20,121054,65.604454,black,grey
4h_contig_21,115778,56.724454,black,grey
4h_contig_22,111304,64.070244,black,grey
4h_contig_23,107196,54.443563,black,grey
4h_contig_24,106256,56.883395,black,grey
4h_contig_25,95010,54.488587,black,grey
4h_contig_26,94636,55.507662,black,grey
4h_contig_27,91517,59.661374,black,grey
4h_contig_28,88398,55.919781,black,grey
4h_contig_29,87981,58.970172,black,grey
4h_contig_30,87433,57.446941,black,grey
4h_contig_31,83490,57.543237,black,grey
4h_contig_32,83191,56.651683,black,grey
4h_contig_33,80603,59.072598,black,grey
4h_contig_34,79618,53.914736,black,grey
4h_contig_35,77175,51.871047,black,grey
4h_contig_36,68173,54.731952,black,grey
4h_contig_37,65062,58.965961,black,grey
4h_contig_38,63050,55.295111,black,grey
4h_contig_39,62267,56.471442,black,grey
4h_contig_40,61516,54.178779,black,grey
4h_contig_41,56487,57.040028,black,grey
4h_contig_42,55493,55.719630,black,grey
4h_contig_43,53029,59.958604,black,grey
4h_contig_44,50453,58.483444,black,grey
4h_contig_45,47758,63.756276,black,grey
4h_contig_46,44510,63.675061,black,grey
4h_contig_47,44177,55.232721,black,grey
4h_contig_48,35802,53.724003,black,grey
4h_contig_49,34981,53.550739,black,grey
4h_contig_50,34096,54.671742,black,grey
4h_contig_51,32022,54.641165,black,grey
4h_contig_52,27257,59.331273,black,grey
4h_contig_53,26199,55.730266,black,grey
4h_contig_54,24938,60.632436,black,grey
4h_contig_55,23739,59.174457,black,grey
4h_contig_56,21774,55.836383,black,grey
4h_contig_57,21353,52.026744,black,grey
4h_contig_58,19847,63.222914,black,grey
4h_contig_59,18913,79.328891,black,grey
4h_contig_60,18518,60.322379,black,grey
4h_contig_61,17381,70.044845,black,grey
4h_contig_62,17249,58.838050,black,grey
4h_contig_63,14699,53.480714,black,grey
4h_contig_64,9610,62.367251,black,grey
4h_contig_65,8909,58.616508,black,grey
4h_contig_66,7966,57.160096,black,grey
4h_contig_67,7827,65.346452,black,grey
4h_contig_68,7292,55.099515,black,grey
4h_contig_69,6906,63.413823,black,grey
4h_contig_70,6801,55.118084,black,grey
4h_contig_71,5248,59.729066,black,grey
4h_contig_72,4603,61.146266,black,grey
4h_contig_73,4528,67.063806,black,grey
4h_contig_74,3786,65.162038,black,grey
4h_contig_75,3745,54.152672,black,grey
4h_contig_76,3722,47.382442,black,grey
4h_contig_77,3548,62.679919,black,grey
4h_contig_78,3327,369.724923,black,grey
4h_contig_79,3126,63.376189,black,grey
4h_contig_80,2886,45.546102,black,grey
4h_contig_81,2524,65.540662,black,grey
4h_contig_82,1900,119.132748,black,grey
4h_contig_83,1407,119.216541,black,grey
4h_contig_84,1384,105.012242,black,grey
4h_contig_85,1347,382.285827,black,grey
4h_contig_86,1302,232.800000,black,grey
4h_contig_87,1217,117.756140,black,grey
4h_contig_88,1184,113.576332,black,grey
4h_contig_89,1145,84.914794,black,grey
4h_contig_90,1132,355.019905,black,grey
4h_contig_91,1014,118.915688,black,grey
