ContigId,ContigLength,ContigCoverage,circle,fill
5h_contig_1,446705,44.320193,black,grey
5h_contig_2,390313,46.616491,black,grey
5h_contig_3,258962,46.606408,black,grey
5h_contig_4,244402,47.371898,black,grey
5h_contig_5,243293,48.933573,black,grey
5h_contig_6,227020,50.066391,black,grey
5h_contig_7,216215,48.611369,black,grey
5h_contig_8,201243,53.343557,black,grey
5h_contig_9,195734,46.273121,black,grey
5h_contig_10,193746,48.380861,black,grey
5h_contig_11,173492,49.451391,black,grey
5h_contig_12,172090,45.763111,black,grey
5h_contig_13,169452,47.419578,black,grey
5h_contig_14,165877,48.422310,black,grey
5h_contig_15,154390,50.510054,black,grey
5h_contig_16,145917,46.643225,black,grey
5h_contig_17,133216,46.707471,black,grey
5h_contig_18,123834,53.119363,black,grey
5h_contig_19,121053,56.767268,black,grey
5h_contig_20,118289,48.940818,black,grey
5h_contig_21,117896,52.659104,black,grey
5h_contig_22,117893,48.629804,black,grey
5h_contig_23,115778,51.697220,black,grey
5h_contig_24,111327,55.090921,black,grey
5h_contig_25,107196,46.894781,black,grey
5h_contig_26,95010,48.561270,black,grey
5h_contig_27,94636,45.661767,black,grey
5h_contig_28,91516,49.915638,black,grey
5h_contig_29,90154,45.727611,black,grey
5h_contig_30,88624,50.432392,black,grey
5h_contig_31,85686,46.703980,black,grey
5h_contig_32,81992,49.913239,black,grey
5h_contig_33,80602,49.427197,black,grey
5h_contig_34,78766,56.060707,black,grey
5h_contig_35,74322,48.605212,black,grey
5h_contig_36,68183,47.215150,black,grey
5h_contig_37,62267,49.232722,black,grey
5h_contig_38,61516,47.055421,black,grey
5h_contig_39,59415,48.764165,black,grey
5h_contig_40,52972,52.282087,black,grey
5h_contig_41,52967,46.793628,black,grey
5h_contig_42,50402,48.323656,black,grey
5h_contig_43,47758,56.683396,black,grey
5h_contig_44,44639,64.105292,black,grey
5h_contig_45,43806,49.733838,black,grey
5h_contig_46,35853,48.426459,black,grey
5h_contig_47,34982,53.539865,black,grey
5h_contig_48,32816,45.050735,black,grey
5h_contig_49,29653,48.075500,black,grey
5h_contig_50,29374,49.685941,black,grey
5h_contig_51,28328,57.100563,black,grey
5h_contig_52,26199,51.576487,black,grey
5h_contig_53,23739,52.448398,black,grey
5h_contig_54,23321,45.298615,black,grey
5h_contig_55,21774,49.668157,black,grey
5h_contig_56,21352,53.292832,black,grey
5h_contig_57,18913,68.390370,black,grey
5h_contig_58,18518,48.623936,black,grey
5h_contig_59,17377,58.428728,black,grey
5h_contig_60,16494,52.281355,black,grey
5h_contig_61,15466,55.079342,black,grey
5h_contig_62,11011,46.488568,black,grey
5h_contig_63,9610,55.140879,black,grey
5h_contig_64,8876,52.531083,black,grey
5h_contig_65,8823,56.001143,black,grey
5h_contig_66,7969,56.076913,black,grey
5h_contig_67,7828,58.937427,black,grey
5h_contig_68,6906,57.450432,black,grey
5h_contig_69,6801,51.857674,black,grey
5h_contig_70,6687,52.990015,black,grey
5h_contig_71,5248,53.941017,black,grey
5h_contig_72,4603,58.949183,black,grey
5h_contig_73,4528,54.340822,black,grey
5h_contig_74,4006,57.983711,black,grey
5h_contig_75,3786,56.296576,black,grey
5h_contig_76,3126,52.053132,black,grey
5h_contig_77,2966,56.303911,black,grey
5h_contig_78,2362,400.694092,black,grey
5h_contig_79,1900,99.705431,black,grey
5h_contig_80,1644,342.101468,black,grey
5h_contig_81,1615,72.252926,black,grey
5h_contig_82,1384,98.116297,black,grey
5h_contig_83,1302,199.080000,black,grey
5h_contig_84,1241,1552.437285,black,grey
5h_contig_85,1217,104.330702,black,grey
5h_contig_86,1184,93.178862,black,grey
5h_contig_87,1145,65.910112,black,grey
5h_contig_88,1121,121.336207,black,grey
5h_contig_89,1014,98.115261,black,grey
