ContigId,ContigLength,ContigCoverage,circle,fill
8d_contig_1,390347,76.808720,black,grey
8d_contig_2,311845,79.505687,black,grey
8d_contig_3,293387,82.555218,black,grey
8d_contig_4,246691,83.481088,black,grey
8d_contig_5,244666,77.415779,black,grey
8d_contig_6,243365,81.939701,black,grey
8d_contig_7,225891,82.971995,black,grey
8d_contig_8,204246,71.585025,black,grey
8d_contig_9,192027,95.804288,black,grey
8d_contig_10,175664,79.156025,black,grey
8d_contig_11,172045,75.686977,black,grey
8d_contig_12,166043,82.447061,black,grey
8d_contig_13,161336,79.539114,black,grey
8d_contig_14,157170,80.764509,black,grey
8d_contig_15,154309,81.480043,black,grey
8d_contig_16,149115,85.020975,black,grey
8d_contig_17,141754,80.356607,black,grey
8d_contig_18,139493,76.390292,black,grey
8d_contig_19,133300,77.739504,black,grey
8d_contig_20,130658,76.951991,black,grey
8d_contig_21,123832,86.571411,black,grey
8d_contig_22,123454,73.142847,black,grey
8d_contig_23,116335,80.268240,black,grey
8d_contig_24,115778,85.271484,black,grey
8d_contig_25,111305,90.461655,black,grey
8d_contig_26,107191,79.167037,black,grey
8d_contig_27,103651,75.696130,black,grey
8d_contig_28,95192,85.063386,black,grey
8d_contig_29,95010,79.451034,black,grey
8d_contig_30,94639,76.617489,black,grey
8d_contig_31,91517,84.743471,black,grey
8d_contig_32,87526,74.148395,black,grey
8d_contig_33,84629,85.309348,black,grey
8d_contig_34,80603,80.867670,black,grey
8d_contig_35,79618,77.668888,black,grey
8d_contig_36,68178,81.077532,black,grey
8d_contig_37,65062,79.024344,black,grey
8d_contig_38,62267,82.386959,black,grey
8d_contig_39,61516,79.958284,black,grey
8d_contig_40,54940,82.370815,black,grey
8d_contig_41,52986,86.998261,black,grey
8d_contig_42,50453,85.164880,black,grey
8d_contig_43,47758,89.195109,black,grey
8d_contig_44,43808,78.672338,black,grey
8d_contig_45,38785,68.260876,black,grey
8d_contig_46,35779,80.081760,black,grey
8d_contig_47,32950,76.536884,black,grey
8d_contig_48,28328,88.034937,black,grey
8d_contig_49,27193,84.168130,black,grey
8d_contig_50,26586,99.382889,black,grey
8d_contig_51,26124,85.239874,black,grey
8d_contig_52,23739,87.230919,black,grey
8d_contig_53,18518,78.611247,black,grey
8d_contig_54,18447,82.418073,black,grey
8d_contig_55,17377,89.632023,black,grey
8d_contig_56,15466,80.495809,black,grey
8d_contig_57,14501,74.412438,black,grey
8d_contig_58,9610,86.855974,black,grey
8d_contig_59,8929,79.923633,black,grey
8d_contig_60,6801,81.878198,black,grey
8d_contig_61,5248,86.495455,black,grey
8d_contig_62,4603,85.859037,black,grey
8d_contig_63,4528,89.542799,black,grey
8d_contig_64,3786,85.063629,black,grey
8d_contig_65,3722,73.763512,black,grey
8d_contig_66,3126,90.546737,black,grey
8d_contig_67,2970,71.664362,black,grey
8d_contig_68,2407,500.630472,black,grey
8d_contig_69,1900,151.232035,black,grey
8d_contig_70,1615,123.598830,black,grey
8d_contig_71,1384,156.377200,black,grey
8d_contig_72,1302,344.092245,black,grey
8d_contig_73,1264,65.111205,black,grey
8d_contig_74,1241,175.396907,black,grey
8d_contig_75,1220,137.567804,black,grey
8d_contig_76,1217,153.654386,black,grey
8d_contig_77,1203,443.330373,black,grey
8d_contig_78,1184,160.958446,black,grey
8d_contig_79,1014,163.383138,black,grey
