ContigId,ContigLength,ContigCoverage,circle,fill
2f_contig_1,347068,85.286898,black,grey
2f_contig_2,311741,73.115477,black,grey
2f_contig_3,264377,86.229232,black,grey
2f_contig_4,259425,57.549297,black,grey
2f_contig_5,243373,77.632888,black,grey
2f_contig_6,242922,65.143828,black,grey
2f_contig_7,242422,61.959549,black,grey
2f_contig_8,226385,70.949335,black,grey
2f_contig_9,222861,72.554497,black,grey
2f_contig_10,193103,68.448116,black,grey
2f_contig_11,169950,69.656708,black,grey
2f_contig_12,166365,74.643811,black,grey
2f_contig_13,161294,71.610984,black,grey
2f_contig_14,154557,72.950097,black,grey
2f_contig_15,149115,74.364806,black,grey
2f_contig_16,147881,66.340431,black,grey
2f_contig_17,133279,67.798186,black,grey
2f_contig_18,123834,74.624167,black,grey
2f_contig_19,121048,95.458788,black,grey
2f_contig_20,116307,70.494330,black,grey
2f_contig_21,115778,73.697211,black,grey
2f_contig_22,115244,62.476421,black,grey
2f_contig_23,111345,86.157763,black,grey
2f_contig_24,107196,71.299788,black,grey
2f_contig_25,106256,61.418821,black,grey
2f_contig_26,105617,72.074114,black,grey
2f_contig_27,95010,71.191135,black,grey
2f_contig_28,94636,65.975328,black,grey
2f_contig_29,91516,79.576275,black,grey
2f_contig_30,89967,61.896551,black,grey
2f_contig_31,88468,73.561992,black,grey
2f_contig_32,80604,74.148546,black,grey
2f_contig_33,80002,62.703685,black,grey
2f_contig_34,79618,68.782691,black,grey
2f_contig_35,78764,60.713904,black,grey
2f_contig_36,75277,65.446117,black,grey
2f_contig_37,68244,77.095442,black,grey
2f_contig_38,62267,73.567181,black,grey
2f_contig_39,61516,71.719071,black,grey
2f_contig_40,54937,76.830769,black,grey
2f_contig_41,53017,86.684114,black,grey
2f_contig_42,50453,72.993787,black,grey
2f_contig_43,46080,80.574006,black,grey
2f_contig_44,45999,62.691020,black,grey
2f_contig_45,44639,67.633971,black,grey
2f_contig_46,44089,60.813755,black,grey
2f_contig_47,43806,69.187061,black,grey
2f_contig_48,35819,70.347966,black,grey
2f_contig_49,32783,65.066074,black,grey
2f_contig_50,29613,65.296113,black,grey
2f_contig_51,28328,76.565254,black,grey
2f_contig_52,27263,80.343412,black,grey
2f_contig_53,26199,73.900735,black,grey
2f_contig_54,26042,62.502831,black,grey
2f_contig_55,25582,58.927112,black,grey
2f_contig_56,23739,83.945736,black,grey
2f_contig_57,23198,62.653864,black,grey
2f_contig_58,21772,68.936437,black,grey
2f_contig_59,21199,69.291734,black,grey
2f_contig_60,18913,111.342960,black,grey
2f_contig_61,18518,64.298465,black,grey
2f_contig_62,17377,87.188439,black,grey
2f_contig_63,17124,64.141257,black,grey
2f_contig_64,9610,84.842127,black,grey
2f_contig_65,8823,60.197805,black,grey
2f_contig_66,8531,75.973740,black,grey
2f_contig_67,7734,92.697140,black,grey
2f_contig_68,6906,83.549714,black,grey
2f_contig_69,6801,71.904670,black,grey
2f_contig_70,5248,71.718623,black,grey
2f_contig_71,4603,74.928856,black,grey
2f_contig_72,4528,84.382611,black,grey
2f_contig_73,3786,74.385279,black,grey
2f_contig_74,3735,55.877255,black,grey
2f_contig_75,3126,79.099377,black,grey
2f_contig_76,2891,59.210021,black,grey
2f_contig_77,2878,65.413781,black,grey
2f_contig_78,2585,449.510367,black,grey
2f_contig_79,2362,495.209190,black,grey
2f_contig_80,1900,136.351070,black,grey
2f_contig_81,1834,60.363688,black,grey
2f_contig_82,1615,114.214564,black,grey
2f_contig_83,1407,144.551128,black,grey
2f_contig_84,1384,146.908187,black,grey
2f_contig_85,1302,292.160000,black,grey
2f_contig_86,1217,143.038596,black,grey
2f_contig_87,1184,134.559169,black,grey
2f_contig_88,1145,106.619850,black,grey
2f_contig_89,1014,160.562433,black,grey
