ContigId,ContigLength,ContigCoverage,circle,fill
5e_contig_1,390326,45.343263,black,grey
5e_contig_2,325990,48.944286,black,grey
5e_contig_3,311841,45.379383,black,grey
5e_contig_4,244667,46.103880,black,grey
5e_contig_5,243309,46.616424,black,grey
5e_contig_6,241453,43.986092,black,grey
5e_contig_7,211151,47.673650,black,grey
5e_contig_8,204248,43.117646,black,grey
5e_contig_9,195794,45.120076,black,grey
5e_contig_10,175270,45.763912,black,grey
5e_contig_11,173800,51.726006,black,grey
5e_contig_12,166364,46.265439,black,grey
5e_contig_13,165929,45.492427,black,grey
5e_contig_14,159971,45.759541,black,grey
5e_contig_15,159206,44.824344,black,grey
5e_contig_16,156330,48.112759,black,grey
5e_contig_17,154384,49.357664,black,grey
5e_contig_18,139493,44.832394,black,grey
5e_contig_19,133645,47.831786,black,grey
5e_contig_20,123834,49.855362,black,grey
5e_contig_21,117734,46.579422,black,grey
5e_contig_22,115778,48.177172,black,grey
5e_contig_23,112468,52.604621,black,grey
5e_contig_24,107196,46.601593,black,grey
5e_contig_25,95220,48.736050,black,grey
5e_contig_26,95010,47.288066,black,grey
5e_contig_27,91517,48.234591,black,grey
5e_contig_28,87525,44.396693,black,grey
5e_contig_29,85148,49.708632,black,grey
5e_contig_30,84638,49.008183,black,grey
5e_contig_31,80647,45.961959,black,grey
5e_contig_32,80600,47.023794,black,grey
5e_contig_33,72415,45.734939,black,grey
5e_contig_34,68267,44.817393,black,grey
5e_contig_35,66386,47.492558,black,grey
5e_contig_36,65626,43.675601,black,grey
5e_contig_37,62267,47.875768,black,grey
5e_contig_38,61516,46.089064,black,grey
5e_contig_39,56456,48.309708,black,grey
5e_contig_40,52940,48.520572,black,grey
5e_contig_41,50453,47.941440,black,grey
5e_contig_42,47974,46.258325,black,grey
5e_contig_43,47758,52.057486,black,grey
5e_contig_44,43808,46.714253,black,grey
5e_contig_45,38784,49.002454,black,grey
5e_contig_46,38659,48.934374,black,grey
5e_contig_47,34860,47.862490,black,grey
5e_contig_48,34676,46.692130,black,grey
5e_contig_49,28328,51.119323,black,grey
5e_contig_50,27233,48.083407,black,grey
5e_contig_51,26586,59.201554,black,grey
5e_contig_52,26199,48.689457,black,grey
5e_contig_53,23739,47.723481,black,grey
5e_contig_54,21772,46.515096,black,grey
5e_contig_55,21300,47.323941,black,grey
5e_contig_56,18518,45.517109,black,grey
5e_contig_57,18445,49.788436,black,grey
5e_contig_58,17377,53.873988,black,grey
5e_contig_59,17284,46.891440,black,grey
5e_contig_60,15466,51.096497,black,grey
5e_contig_61,15118,48.560933,black,grey
5e_contig_62,13032,43.864068,black,grey
5e_contig_63,11883,46.473065,black,grey
5e_contig_64,9610,51.619427,black,grey
5e_contig_65,8287,48.248477,black,grey
5e_contig_66,6801,46.961779,black,grey
5e_contig_67,5248,50.321021,black,grey
5e_contig_68,4603,50.219620,black,grey
5e_contig_69,4528,49.939564,black,grey
5e_contig_70,3786,51.146401,black,grey
5e_contig_71,3722,61.752812,black,grey
5e_contig_72,3126,50.834372,black,grey
5e_contig_73,2362,322.944858,black,grey
5e_contig_74,2114,282.893962,black,grey
5e_contig_75,1900,89.457488,black,grey
5e_contig_76,1539,133.900137,black,grey
5e_contig_77,1493,45.515537,black,grey
5e_contig_78,1384,96.564652,black,grey
5e_contig_79,1302,196.912653,black,grey
5e_contig_80,1217,88.143860,black,grey
5e_contig_81,1184,90.925926,black,grey
5e_contig_82,1145,69.885768,black,grey
5e_contig_83,1014,99.083244,black,grey
