ContigId,ContigLength,ContigCoverage,circle,fill
8g_contig_1,446705,67.932205,black,grey
8g_contig_2,390354,72.717980,black,grey
8g_contig_3,286223,82.868015,black,grey
8g_contig_4,277468,76.606887,black,grey
8g_contig_5,248032,78.812744,black,grey
8g_contig_6,244401,74.687935,black,grey
8g_contig_7,243381,79.515335,black,grey
8g_contig_8,226385,78.874878,black,grey
8g_contig_9,225191,79.516161,black,grey
8g_contig_10,217991,74.697757,black,grey
8g_contig_11,195742,72.549480,black,grey
8g_contig_12,175462,76.307740,black,grey
8g_contig_13,172090,71.404301,black,grey
8g_contig_14,165938,74.083323,black,grey
8g_contig_15,161244,77.086674,black,grey
8g_contig_16,157170,76.704704,black,grey
8g_contig_17,154384,77.907217,black,grey
8g_contig_18,149115,82.515218,black,grey
8g_contig_19,139493,71.277041,black,grey
8g_contig_20,123832,83.358798,black,grey
8g_contig_21,121053,92.040190,black,grey
8g_contig_22,115778,82.461344,black,grey
8g_contig_23,111305,87.299700,black,grey
8g_contig_24,107196,74.807028,black,grey
8g_contig_25,95010,75.109646,black,grey
8g_contig_26,94636,71.180755,black,grey
8g_contig_27,93944,77.012038,black,grey
8g_contig_28,91516,81.150964,black,grey
8g_contig_29,88384,82.214536,black,grey
8g_contig_30,87526,69.142243,black,grey
8g_contig_31,80602,77.072450,black,grey
8g_contig_32,79618,73.344690,black,grey
8g_contig_33,78765,83.977925,black,grey
8g_contig_34,77482,78.209379,black,grey
8g_contig_35,68227,78.322920,black,grey
8g_contig_36,62267,79.265879,black,grey
8g_contig_37,61516,74.679715,black,grey
8g_contig_38,54998,81.180568,black,grey
8g_contig_39,53012,85.247228,black,grey
8g_contig_40,50453,81.974790,black,grey
8g_contig_41,47793,88.282379,black,grey
8g_contig_42,44628,92.399228,black,grey
8g_contig_43,44090,86.762070,black,grey
8g_contig_44,43808,77.114793,black,grey
8g_contig_45,35796,76.833422,black,grey
8g_contig_46,28328,85.911791,black,grey
8g_contig_47,27249,81.945900,black,grey
8g_contig_48,26199,82.768433,black,grey
8g_contig_49,23739,83.277829,black,grey
8g_contig_50,18910,107.344236,black,grey
8g_contig_51,18518,75.366032,black,grey
8g_contig_52,18446,78.450651,black,grey
8g_contig_53,17377,86.099306,black,grey
8g_contig_54,15466,76.946780,black,grey
8g_contig_55,9610,85.105004,black,grey
8g_contig_56,8935,80.861933,black,grey
8g_contig_57,8823,81.187857,black,grey
8g_contig_58,7827,89.297677,black,grey
8g_contig_59,6909,89.128074,black,grey
8g_contig_60,6801,79.350387,black,grey
8g_contig_61,5248,77.926900,black,grey
8g_contig_62,4865,71.545739,black,grey
8g_contig_63,4603,86.241494,black,grey
8g_contig_64,4528,83.878679,black,grey
8g_contig_65,4006,68.445660,black,grey
8g_contig_66,3918,474.536839,black,grey
8g_contig_67,3786,78.641952,black,grey
8g_contig_68,3126,85.311578,black,grey
8g_contig_69,2884,68.891343,black,grey
8g_contig_70,1900,151.367526,black,grey
8g_contig_71,1615,117.303641,black,grey
8g_contig_72,1539,211.354993,black,grey
8g_contig_73,1384,154.433818,black,grey
8g_contig_74,1302,321.777959,black,grey
8g_contig_75,1217,150.707895,black,grey
8g_contig_76,1184,152.715447,black,grey
8g_contig_77,1145,127.303371,black,grey
8g_contig_78,1014,156.766275,black,grey
