ContigId,ContigLength,ContigCoverage,circle,fill
2h_contig_1,447447,55.126730,black,grey
2h_contig_2,284438,62.878936,black,grey
2h_contig_3,268428,58.191223,black,grey
2h_contig_4,244666,56.209523,black,grey
2h_contig_5,231947,54.735386,black,grey
2h_contig_6,226351,56.963778,black,grey
2h_contig_7,225879,60.619379,black,grey
2h_contig_8,175268,57.113328,black,grey
2h_contig_9,172090,55.637394,black,grey
2h_contig_10,166201,55.547410,black,grey
2h_contig_11,166188,59.654352,black,grey
2h_contig_12,161352,57.448830,black,grey
2h_contig_13,154384,59.741587,black,grey
2h_contig_14,149445,59.506347,black,grey
2h_contig_15,147642,60.692556,black,grey
2h_contig_16,145617,57.414209,black,grey
2h_contig_17,139493,54.785498,black,grey
2h_contig_18,137598,61.774085,black,grey
2h_contig_19,130678,56.796878,black,grey
2h_contig_20,124380,61.184477,black,grey
2h_contig_21,123832,60.056289,black,grey
2h_contig_22,115778,56.315252,black,grey
2h_contig_23,111305,64.759611,black,grey
2h_contig_24,107190,57.402323,black,grey
2h_contig_25,106372,58.457726,black,grey
2h_contig_26,104547,58.930880,black,grey
2h_contig_27,95772,57.384566,black,grey
2h_contig_28,95066,58.712135,black,grey
2h_contig_29,95010,59.264892,black,grey
2h_contig_30,94639,56.039963,black,grey
2h_contig_31,91517,60.250437,black,grey
2h_contig_32,87527,54.168851,black,grey
2h_contig_33,80605,59.926001,black,grey
2h_contig_34,79618,57.176513,black,grey
2h_contig_35,68198,57.024515,black,grey
2h_contig_36,65077,59.211954,black,grey
2h_contig_37,62684,67.411615,black,grey
2h_contig_38,62267,57.807750,black,grey
2h_contig_39,61516,58.699946,black,grey
2h_contig_40,54936,59.941596,black,grey
2h_contig_41,53972,54.297152,black,grey
2h_contig_42,50453,56.161009,black,grey
2h_contig_43,48136,63.627624,black,grey
2h_contig_44,47758,68.368281,black,grey
2h_contig_45,43760,57.585560,black,grey
2h_contig_46,43333,56.177085,black,grey
2h_contig_47,43308,61.777474,black,grey
2h_contig_48,38784,36.897202,black,grey
2h_contig_49,35846,57.861696,black,grey
2h_contig_50,31898,59.457025,black,grey
2h_contig_51,28328,66.634137,black,grey
2h_contig_52,27174,62.776027,black,grey
2h_contig_53,26199,58.619248,black,grey
2h_contig_54,23739,63.129279,black,grey
2h_contig_55,21772,58.871768,black,grey
2h_contig_56,18518,56.826040,black,grey
2h_contig_57,18447,62.846815,black,grey
2h_contig_58,17377,68.876647,black,grey
2h_contig_59,15466,59.480408,black,grey
2h_contig_60,9670,51.431982,black,grey
2h_contig_61,9610,66.233295,black,grey
2h_contig_62,8894,62.332086,black,grey
2h_contig_63,6801,62.883105,black,grey
2h_contig_64,6459,56.964431,black,grey
2h_contig_65,5874,62.604796,black,grey
2h_contig_66,5249,59.978732,black,grey
2h_contig_67,5176,58.070798,black,grey
2h_contig_68,4603,62.151790,black,grey
2h_contig_69,4528,67.792182,black,grey
2h_contig_70,4237,55.102404,black,grey
2h_contig_71,3786,66.461041,black,grey
2h_contig_72,3722,52.475446,black,grey
2h_contig_73,3630,370.131438,black,grey
2h_contig_74,3625,60.477452,black,grey
2h_contig_75,3126,58.339784,black,grey
2h_contig_76,2903,46.501769,black,grey
2h_contig_77,1900,117.315414,black,grey
2h_contig_78,1615,88.991547,black,grey
2h_contig_79,1384,114.304514,black,grey
2h_contig_80,1302,245.681633,black,grey
2h_contig_81,1217,124.737719,black,grey
2h_contig_82,1184,105.785005,black,grey
2h_contig_83,1180,51.379873,black,grey
2h_contig_84,1145,91.277154,black,grey
2h_contig_85,1121,142.062261,black,grey
2h_contig_86,1014,122.167556,black,grey
