ContigId,ContigLength,ContigCoverage,circle,fill
3c_contig_1,390328,75.381624,black,grey
3c_contig_2,329070,80.119215,black,grey
3c_contig_3,244666,76.808160,black,grey
3c_contig_4,243365,79.507752,black,grey
3c_contig_5,241859,78.249861,black,grey
3c_contig_6,226351,81.788111,black,grey
3c_contig_7,224025,81.681256,black,grey
3c_contig_8,214175,83.032532,black,grey
3c_contig_9,209421,90.044381,black,grey
3c_contig_10,204894,72.159884,black,grey
3c_contig_11,182265,79.989944,black,grey
3c_contig_12,175813,77.777149,black,grey
3c_contig_13,172090,76.330458,black,grey
3c_contig_14,166046,80.366346,black,grey
3c_contig_15,165978,75.702998,black,grey
3c_contig_16,160006,77.442872,black,grey
3c_contig_17,154386,79.327045,black,grey
3c_contig_18,135077,80.439570,black,grey
3c_contig_19,133338,83.878517,black,grey
3c_contig_20,130663,76.912173,black,grey
3c_contig_21,117875,77.941994,black,grey
3c_contig_22,115778,84.281925,black,grey
3c_contig_23,115244,75.407400,black,grey
3c_contig_24,110178,83.892844,black,grey
3c_contig_25,107189,79.371816,black,grey
3c_contig_26,95178,83.778930,black,grey
3c_contig_27,95010,79.881875,black,grey
3c_contig_28,91517,81.787555,black,grey
3c_contig_29,91362,76.023027,black,grey
3c_contig_30,88467,84.589071,black,grey
3c_contig_31,87526,74.258379,black,grey
3c_contig_32,81334,86.986660,black,grey
3c_contig_33,80602,80.463570,black,grey
3c_contig_34,79618,77.718611,black,grey
3c_contig_35,68155,79.236978,black,grey
3c_contig_36,65017,79.950154,black,grey
3c_contig_37,62267,80.561457,black,grey
3c_contig_38,61514,80.243290,black,grey
3c_contig_39,54948,80.758433,black,grey
3c_contig_40,53081,86.108124,black,grey
3c_contig_41,50453,84.356658,black,grey
3c_contig_42,47759,87.578478,black,grey
3c_contig_43,43807,77.816213,black,grey
3c_contig_44,42654,81.271696,black,grey
3c_contig_45,38789,75.689579,black,grey
3c_contig_46,35852,78.628176,black,grey
3c_contig_47,28329,85.120735,black,grey
3c_contig_48,27259,82.345523,black,grey
3c_contig_49,26586,104.960730,black,grey
3c_contig_50,26199,84.960493,black,grey
3c_contig_51,23739,82.009805,black,grey
3c_contig_52,23321,76.421571,black,grey
3c_contig_53,21772,76.765522,black,grey
3c_contig_54,19107,95.740725,black,grey
3c_contig_55,18518,79.148040,black,grey
3c_contig_56,18447,83.745019,black,grey
3c_contig_57,15932,86.582655,black,grey
3c_contig_58,15710,79.555683,black,grey
3c_contig_59,15466,76.082397,black,grey
3c_contig_60,9610,87.710794,black,grey
3c_contig_61,8887,82.280931,black,grey
3c_contig_62,6801,81.871059,black,grey
3c_contig_63,5249,81.870263,black,grey
3c_contig_64,4726,91.338352,black,grey
3c_contig_65,4603,80.024525,black,grey
3c_contig_66,3786,85.578323,black,grey
3c_contig_67,3722,68.541015,black,grey
3c_contig_68,3432,82.276602,black,grey
3c_contig_69,3126,85.750410,black,grey
3c_contig_70,2199,64.086239,black,grey
3c_contig_71,1900,160.253977,black,grey
3c_contig_72,1615,113.842003,black,grey
3c_contig_73,1495,87.640339,black,grey
3c_contig_74,1399,462.127080,black,grey
3c_contig_75,1384,158.369549,black,grey
3c_contig_76,1357,498.827344,black,grey
3c_contig_77,1302,337.913469,black,grey
3c_contig_78,1217,153.829825,black,grey
3c_contig_79,1184,154.144535,black,grey
3c_contig_80,1173,198.246350,black,grey
3c_contig_81,1146,196.306829,black,grey
3c_contig_82,1145,128.476592,black,grey
3c_contig_83,1076,2.248248,red,pink
3c_contig_84,1014,174.056564,black,grey
